13891
835 835
0 0 3.38058
0 31 -0.0700202
0 32 -0.0550584
0 35 -0.0742662
0 36 -0.187656
0 39 0.04484
0 97 0.00939229
0 102 -0.0113198
0 109 0.426097
0 110 -1.21487
0 111 -0.76094
0 112 0.302317
0 125 0.497894
0 126 -0.820562
0 127 -1.37814
0 128 0.812528
0 141 0.106091
0 142 -0.145755
0 363 -0.0477291
0 364 -0.0481768
0 499 0.090581
0 500 -0.0487373
0 505 0.011973
0 506 -0.029517
0 539 -0.123314
0 540 0.0392472
0 545 -0.0841526
0 546 0.0295945
0 547 -0.109564
0 548 -0.110068
0 571 -0.0368402
0 572 -0.0367842
0 595 0.00254488
0 707 0.504835
0 708 -0.364719
0 709 0.175709
0 710 -0.28765
0 787 -0.767549
0 788 0.277465
0 789 -0.0924579
0 790 0.252822
0 803 0.00380573
0 819 0.000855916
1 1 4.90362
1 30 -0.0488089
1 41 -0.131017
1 42 0.0474887
1 45 -0.131007
1 96 -0.0564446
1 103 -1.2018
1 104 0.402565
1 149 0.543846
1 150 -0.974769
1 151 -0.324462
1 152 0.131115
1 165 0.553071
1 166 -0.965134
1 399 -0.0559998
1 400 -0.0559204
1 423 -0.0466339
1 424 -0.046579
1 491 -0.516054
1 492 0.192991
1 497 -0.545753
1 498 0.199316
1 577 -0.0465454
1 578 -0.046565
1 619 0.00033365
1 635 0.000371458
1 691 -4.58873
1 692 1.7287
1 693 -0.662165
1 694 1.74882
1 823 0.000473357
2 2 3.00738
2 33 -0.043232
2 40 -0.130787
2 47 -0.130668
2 49 -0.130299
2 51 -0.0490575
2 99 -0.00258882
2 117 0.268495
2 118 -0.609858
2 143 -0.973989
2 144 0.543589
2 173 0.552949
2 174 -0.964411
2 181 0.581446
2 182 -0.936256
2 189 0.355767
2 190 -0.642606
2 417 -0.0463446
2 418 -0.0463456
2 447 -0.0554237
2 448 -0.0552513
2 471 -0.0736015
2 472 -0.0734523
2 515 -0.0425116
2 516 0.0075094
2 521 -0.0292595
2 522 0.00418137
2 583 -0.046256
2 584 -0.0463316
2 631 0.000644417
2 651 0.00120163
2 667 0.00211229
2 739 -0.259522
2 740 0.0485266
2 741 -0.000503219
2 742 0.0505335
2 827 0.000746316
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 4.2896
10 30 -0.057234
10 31 -0.0641228
10 82 0.19163
10 92 -0.130825
10 93 -0.0871289
10 96 0.0135153
10 97 -0.044405
10 105 0.417762
10 106 -1.19368
10 107 -1.17513
10 108 0.413474
10 311 0.319241
10 312 -0.229134
10 351 -0.974489
10 352 0.543868
10 355 -0.627419
10 356 0.384313
10 491 0.119101
10 492 -0.0634967
10 493 0.0442151
10 494 -0.0449162
10 499 -0.390541
10 500 0.147066
10 501 -0.432334
10 502 0.156472
10 573 -0.0462884
10 574 -0.046322
10 579 -0.0371159
10 580 -0.0370693
10 589 -0.0464212
10 590 -0.0463429
10 695 0.76166
10 696 -0.405868
10 697 0.232753
10 698 -0.493613
10 711 -3.47618
10 712 1.33003
10 713 -0.501642
10 714 1.30255
10 820 0.00082137
10 824 0.000498802
10 831 0.000668521
11 11 2.73536
11 32 -0.0512765
11 33 -0.0473435
11 88 0.093259
11 92 -0.130748
11 94 -0.0870138
11 99 -0.0126573
11 102 -0.0043939
11 113 0.292089
11 114 -0.683623
11 115 -0.68478
11 116 0.279473
11 335 0.133143
11 336 -0.0854581
11 353 0.54361
11 354 -0.97396
11 359 -0.627029
11 360 0.384184
11 519 -0.128452
11 520 0.0425402
11 521 -0.0984947
11 522 0.0351341
11 543 -0.0620228
11 544 0.0148354
11 545 -0.039765
11 546 0.00930118
11 575 -0.0461874
11 576 -0.046277
11 585 -0.0368716
11 586 -0.0369369
11 593 -0.0462979
11 594 -0.0463202
11 751 -0.841895
11 752 0.308058
11 753 -0.10738
11 754 0.289247
11 799 -0.382347
11 800 0.103079
11 801 -0.0218037
11 802 0.0982042
11 821 0.000843213
11 828 0.000749918
11 833 0.000690364
12 12 3.64138
12 34 -0.0623912
12 35 -0.06852
12 87 -0.0353016
12 89 0.0759406
12 90 -0.259065
12 101 -0.016072
12 102 -0.00378274
12 121 0.478109
12 122 -0.760733
12 123 -0.833009
12 124 0.401456
12 331 -1.05268
12 332 0.27812
12 339 0.6823
12 340 -0.170219
12 343 -1.97857
12 344 1.053
12 535 -0.117618
12 536 0.0437851
12 537 -0.167537
12 538 0.0561238
12 539 -0.0688214
12 540 0.0149399
12 541 -0.0223481
12 542 0.0038408
12 549 -0.037233
12 550 -0.0372614
12 555 -0.107455
12 556 -0.10821
12 565 -0.0365688
12 566 -0.0371568
12 783 -1.06807
12 784 0.371065
12 785 -0.142124
12 786 0.402423
12 791 -0.326583
12 792 0.0546509
