825
103 103
0 0 4.1165
0 10 -1.11715
0 11 -0.665468
0 12 -0.665468
0 13 -1.08333
0 14 -0.153623
0 28 0.09372
0 29 -0.525179
0 31 -0.16991
0 32 -0.132057
0 35 -0.394547
0 36 -0.361111
0 39 -0.3658
0 66 0.222222
0 82 -0.027144
0 83 -0.152363
0 87 0.100999
0 88 0.173208
0 89 0.5
0 92 0.166667
0 97 0.0861818
0 102 -0.0134331
1 1 4.78574
1 10 -1.1518
1 15 -0.75
1 16 -0.401803
1 17 -0.75
1 28 -1.73213
1 30 -0.209352
1 41 -0.166667
1 42 -0.32933
1 45 -0.208333
1 71 0.25
1 74 0.208333
1 81 0.484899
1 82 0.649054
1 93 0.208333
1 96 -0.146007
2 2 3.56578
2 11 -0.596484
2 15 -0.75
2 18 -0.75
2 19 -0.75
2 20 -0.535078
2 29 -0.184219
2 33 -0.202239
2 40 -0.166667
2 47 -0.208333
2 49 -0.333333
2 51 -0.280906
2 73 0.208333
2 77 0.25
2 80 0.333333
2 85 -0.00925918
2 88 0.0691751
2 94 0.208333
2 99 0.0218267
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 0 -1.11715
10 1 -1.1518
10 10 4.63529
10 11 -0.75
10 14 -1.44339
10 15 -0.5
10 16 0.207602
10 28 0.119449
10 30 -0.20757
10 31 -0.204279
10 32 0.208333
10 39 0.547528
10 41 0.166667
10 42 -0.0863361
10 81 -0.186591
10 82 -0.452861
10 83 0.367537
10 92 -0.166667
10 93 -0.208333
10 94 0.208333
10 96 0.109505
10 97 -0.107727
11 0 -0.665468
11 2 -0.596484
11 10 -0.75
11 11 3.27345
11 12 -0.244454
11 15 -0.5
11 20 -0.574935
11 29 0.0578913
11 31 0.208333
11 32 -0.193155
11 33 -0.143967
11 35 0.0991935
11 40 0.166667
11 51 0.178533
11 85 0.125772
11 87 0.000223063
11 88 -0.259722
11 92 -0.166667
11 93 0.208333
11 94 -0.208333
11 99 -0.0181889
11 102 0.015672
12 0 -0.665468
12 11 -0.244454
12 12 4.29296
12 13 0.416667
12 29 -0.965518
12 32 0.0151778
12 34 -0.42471
12 35 -0.081362
12 36 0.180556
12 86 0.235737
12 87 -0.0938183
12 88 0.0826466
12 89 -0.5
12 90 -0.180556
12 91 0.180556
12 101 -0.0259701
12 102 0.015672
13 0 -1.08333
13 12 0.416667
13 13 4.33333
13 14 -0.416667
13 35 0.180556
13 36 1.11022e-16
13 37 -0.361111
13 39 0.180556
13 66 -0.222222
13 67 -0.180556
13 68 0.180556
13 89 -0.5
13 90 0.180556
13 91 -0.180556
14 0 -0.153623
14 10 -1.44339
14 13 -0.416667
14 14 4.28543
14 28 -1.38704
14 31 0.335766
14 36 0.180556
14 38 -0.316985
14 39 -0.357594
14 66 -0.222222
14 67 0.180556
14 68 -0.180556
14 82 0.447441
14 83 -0.160889
14 84 0.02491
14 97 -0.0646363
14 98 0.0530019
15 1 -0.75
15 2 -0.75
15 10 -0.5
15 11 -0.5
15 15 3.5
15 17 -0.5
15 18 -0.5
15 30 0.208333
15 33 0.208333
15 40 -0.166667
15 41 -0.166667
15 45 0.208333
15 47 0.208333
15 72 0.166667
15 73 -0.208333
15 74 -0.208333
15 92 0.166667
15 93 -0.208333
15 94 -0.208333
16 1 -0.401803
16 10 0.207602
16 16 4.24344
16 17 -0.333333
16 28 -1.30041
16 30 -0.20757
16 42 -0.308558
16 43 -0.314703
16 45 0.138889
16 69 -0.138889
16 70 0.222222
16 71 -0.25
16 81 -0.217573
16 82 -0.0597074
16 84 0.419964
16 95 -0.0811831
16 96 0.109505
17 1 -0.75
17 15 -0.5
17 16 -0.333333
17 17 3.58333
17 18 -0.75
17 41 0.166667
17 42 0.222222
17 44 -0.208333
17 45 -0.138889
17 46 0.208333
17 69 0.138889
17 70 -0.222222
17 71 -0.25
17 72 -0.166667
17 73 0.208333
17 74 -0.208333
18 2 -0.75
18 15 -0.5
18 17 -0.75
18 18 3.58333
18 19 -0.333333
18 40 0.166667
18 44 0.208333
18 46 -0.208333
18 47 -0.138889
18 49 0.222222
18 72 -0.166667
18 73 -0.208333
18 74 0.208333
18 75 -0.222222
18 76 0.138889
18 77 -0.25
19 2 -0.75
19 18 -0.333333
19 19 3.83333
19 20 0
19 47 0.138889
19 48 -0.333333
19 49 -0.0555556
19 51 0.166667
19 75 0.222222
19 76 -0.138889
19 77 -0.25
19 78 -0.166667
19 79 0.166667
19 80 -0.333333
20 2 -0.535078
20 11 -0.574935
20 19 0
20 20 3.55421
20 29 -0.837369
20 33 0.131779
20 49 0.166667
20 50 -0.307451
20 51 -0.116721
20 78 0.166667
20 79 -0.166667
20 80 -0.333333
20 85 -0.147534
20 86 0.0439469
20 88 0.204018
20 99 -0.0254644
20 100 0.0389432
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 0 0.09372
28 1 -1.73213
28 10 0.119449
28 14 -1.38704
28 16 -1.30041
28 28 5.01236
28 30 0.416158
28 31 -0.16991
28 38 0.380381
28 39 -0.00468933
28 42 0.502002
28 43 -0.0149044
28 81 -0.228598
28 82 -0.556784
28 83 -0.176336
28 84 -0.365863
28 95 0.0649464
28 96 -0.0730035
28 97 0.0861818
28 98 -0.0636022
29 0 -0.525179
29 2 -0.184219
29 11 0.0578913
29 12 -0.965518
29 20 -0.837369
29 29 3.26791
29 32 0.101702
29 33 0.00609402
29 34 0.0763182
29 35 0.19616
29 50 0.245961
29 51 0.0524272
29 85 -0.118701
29 86 -0.318042
29 87 -0.130262
29 88 -0.269326
29 99 0.0218267
29 100 -0.0311546
29 101 0.0311641
29 102 -0.0179108
30 1 -0.209352
30 10 -0.20757
30 15 0.208333
30 16 -0.20757
30 28 0.416158
30 30 0.559322
30 41 -0.0416667
30 42 0.117807
30 81 0.119737
30 82 -0.117839
30 93 -0.0625
30 96 -0.0844479
31 0 -0.16991
31 10 -0.204279
31 11 0.208333
31 14 0.335766
31 28 -0.16991
31 31 0.523969
31 32 -0.0625
31 39 -0.0959088
31 82 0.093643
31 83 0.123674
31 92 -0.0416667
31 97 -0.0805405
32 0 -0.132057
32 10 0.208333
32 11 -0.193155
32 12 0.0151778
32 29 0.101702
32 31 -0.0625
32 32 0.34674
32 35 0.00873003
32 87 0.0701726
32 88 -0.0115543
32 92 -0.0416667
32 102 -0.0452678
33 2 -0.202239
33 11 -0.143967
33 15 0.208333
33 20 0.131779
33 29 0.00609402
33 33 0.334988
33 40 -0.0416667
33 51 -0.0180738
33 85 0.0587864
33 88 0.0148887
33 94 -0.0625
33 99 -0.0414426
34 12 -0.42471
34 29 0.0763182
34 34 0.358047
34 86 -0.0261283
34 87 0.0242328
34 90 0.0347222
34 101 -0.0180222
35 0 -0.394547
35 11 0.0991935
35 12 -0.081362
35 13 0.180556
35 29 0.19616
35 32 0.00873003
35 35 0.344833
35 36 0.0347222
35 87 -0.0194989
35 88 -0.0185627
35 89 -0.125
35 102 -0.0171488
36 0 -0.361111
36 12 0.180556
36 13 1.11022e-16
36 14 0.180556
36 35 0.0347222
36 36 0.361111
36 39 -0.0347222
36 66 -0.0555556
36 89 -0.125
37 13 -0.361111
37 37 0.361111
37 67 -0.0347222
37 91 0.0347222
38 14 -0.316985
38 28 0.380381
38 38 0.318183
38 68 -0.0347222
38 83 -0.0603869
38 84 -0.0310274
38 98 -0.022162
39 0 -0.3658
39 10 0.547528
39 13 0.180556
39 14 -0.357594
39 28 -0.00468933
39 31 -0.0959088
39 36 -0.0347222
39 39 0.376492
39 66 -0.0555556
39 82 -0.0310538
39 83 0.0792938
39 97 -0.0321922
40 2 -0.166667
40 11 0.166667
40 15 -0.166667
40 18 0.166667
40 33 -0.0416667
40 40 0.291667
40 47 -0.0416667
40 73 -0.0416667
40 94 -0.0416667
41 1 -0.166667
41 10 0.166667
