2445
381 381
0 0 3.06278
24 0 -0.806544
25 0 0.0971347
53 0 -0.774396
66 0 -0.242931
74 0 -0.513185
98 0 0.0715195
113 0 -0.467635
120 0 -0.249115
1 1 3.23557
25 1 0.121371
26 1 -0.882592
52 1 -0.851457
54 1 0.144038
66 1 -0.541092
74 1 -0.207731
75 1 -0.200228
82 1 -0.595572
2 2 3.28972
26 2 -0.914182
27 2 0.182681
55 2 0.206462
66 2 -0.235843
75 2 -0.572696
94 2 -0.946149
110 2 -0.522808
119 2 -0.22784
3 3 3.12093
24 3 -0.83907
27 3 0.157508
66 3 -0.49351
93 3 -0.871909
99 3 0.131112
110 3 -0.270273
113 3 -0.277
122 3 -0.451482
4 4 3.50665
28 4 0.24906
29 4 -0.99543
55 4 0.228661
67 4 -0.668139
75 4 -0.19176
95 4 -1.02617
111 4 -0.182319
119 4 -0.607988
5 5 3.46135
29 5 -0.96516
30 5 0.183755
54 5 0.164916
56 5 -0.935453
67 5 -0.154124
75 5 -0.629853
76 5 -0.696168
82 5 -0.163133
6 6 3.46458
31 6 0.0441112
32 6 -0.850908
58 6 0.029428
68 6 -0.0919095
77 6 -0.696747
86 6 -0.824763
105 6 -0.781767
116 6 -0.0999909
7 7 3.44484
32 7 -0.878187
33 7 0.115811
56 7 -0.906419
57 7 0.09883
68 7 -0.733082
76 7 -0.12414
77 7 -0.1327
82 7 -0.658745
8 8 3.02595
34 8 -0.711541
35 8 0.0350229
53 8 -0.742701
69 8 -0.539057
74 8 -0.214279
97 8 0.0103311
112 8 -0.219877
120 8 -0.488982
9 9 3.20566
35 9 0.0581572
36 9 -0.790913
52 9 -0.820863
57 9 0.0795119
69 9 -0.17809
74 9 -0.565304
77 9 -0.625706
82 9 -0.171119
10 10 3.20553
36 10 -0.761723
37 10 -0.00773607
58 10 0.0120216
69 10 -0.597058
77 10 -0.140174
85 10 -0.733429
104 10 -0.146568
116 10 -0.665244
11 11 3.01474
34 11 -0.681014
37 11 -0.0295326
69 11 -0.184054
84 11 -0.651228
96 11 -0.053103
104 11 -0.572808
112 11 -0.516836
271 11 -0.189014
12 12 4.47071
38 12 0.19666
39 12 -1.3158
59 12 -1.29176
60 12 0.194226
70 12 -1.04695
78 12 -0.0090077
79 12 0.00523011
83 12 -1.18133
13 13 4.39683
39 13 -1.34144
40 13 0.268533
61 13 0.270241
70 13 -0.0447301
79 13 -1.11511
92 13 -1.36842
109 13 -0.99881
118 13 -0.0307188
14 14 4.96724
41 14 0.259904
42 14 -1.47407
61 14 0.267626
71 14 -1.33986
79 14 0.0207338
91 14 -1.49656
108 14 0.0375128
118 14 -1.18864
15 15 5.12008
42 15 -1.4536
43 15 0.172251
60 15 0.186446
62 15 -1.43556
71 15 0.0785504
79 15 -1.25758
80 15 -1.43673
83 15 0.061185
16 16 6.00284
43 16 0.150285
44 16 -1.61812
63 16 -1.60976
71 16 -1.53008
80 16 0.145474
101 16 0.118807
114 16 0.166818
121 16 -1.77737
17 17 5.72148
41 17 0.24611
44 17 -1.63042
71 17 0.097325
90 17 -1.64593
100 17 0.225041
108 17 -1.42814
114 17 -1.63029
122 17 0.117518
18 18 5.76359
45 18 -0.046681
46 18 -1.40231
65 18 -0.0101702
72 18 0.181989
81 18 -1.47762
88 18 -1.40133
107 18 -1.75828
117 18 0.162651
19 19 5.36968
46 19 -1.40911
47 19 0.072302
62 19 -1.4205
64 19 0.0955094
72 19 -1.5696
80 19 0.125713
81 19 0.10753
83 19 -1.35022
20 20 6.44152
47 20 0.0386896
48 20 -1.60919
63 20 -1.60634
72 20 0.203137
80 20 -1.66952
102 20 -0.00803964
115 20 -1.98531
121 20 0.226099
21 21 7.13179
45 21 -0.0980248
48 21 -1.62012
72 21 -1.86709
89 21 -1.64169
103 21 -0.168837
107 21 0.27597
115 21 0.301284
286 21 -2.29502
22 22 4.6087
49 22 0.118329
50 22 -1.24988
59 22 -1.26965
64 22 0.110337
73 22 0.0306495
78 22 -1.11111
81 22 -1.27058
83 22 0.0452205
23 23 4.83736
50 23 -1.23295
51 23 0.0306075
65 23 0.014794
73 23 -1.19781
81 23 0.0909167
87 23 -1.21952
106 23 0.0758679
117 23 -1.39359
0 24 -0.806544
3 24 -0.83907
24 24 3.08941
25 24 -0.502659
27 24 -0.256753
66 24 0.127501
98 24 -0.263212
99 24 -0.458978
113 24 0.101481
0 25 0.0971347
1 25 0.121371
24 25 -0.502659
25 25 3.14324
26 25 -0.221961
52 25 -0.552368
53 25 -0.228783
66 25 -0.843855
74 25 -0.812169
1 26 -0.882592
2 26 -0.914182
25 26 -0.221961
26 26 3.25989
27 26 -0.531293
54 26 -0.583335
55 26 -0.214204
66 26 0.152224
75 26 0.175468
2 27 0.182681
3 27 0.157508
24 27 -0.256753
26 27 -0.531293
27 27 3.19986
66 27 -0.875955
93 27 -0.485591
94 27 -0.249406
110 27 -0.908397
4 28 0.24906
28 28 3.63648
29 28 -0.168422
67 28 -1.0389
95 28 -0.656795
111 28 -1.06885
273 28 0.267415
280 28 -0.723244
322 28 -0.158189
4 29 -0.99543
5 29 -0.96516
28 29 -0.168422
29 29 3.48077
30 29 -0.681186
54 29 -0.177649
55 29 -0.618148
67 29 0.21668
75 29 0.197031
5 30 0.183755
29 30 -0.681186
30 30 3.5982
56 30 -0.13938
67 30 -1.00947
76 30 -0.980686
272 30 0.200264
280 30 -0.129534
284 30 -0.754861
6 31 0.0441112
31 31 3.62634
32 31 -0.755728
68 31 -0.899526
86 31 -0.0747521
105 31 -0.874805
275 31 0.0556239
281 31 -0.065707
317 31 -0.85158
6 32 -0.850908
7 32 -0.878187
31 32 -0.755728
32 32 3.44959
33 32 -0.108342
57 32 -0.676447
58 32 -0.116666
68 32 0.0805165
77 32 0.0646173
7 33 0.115811
32 33 -0.108342
33 33 3.59188
56 33 -0.713358
68 33 -0.925549
76 33 -0.952662
274 33 0.130102
281 33 -0.796497
284 33 -0.0988883
8 34 -0.711541
11 34 -0.681014
34 34 3.01682
35 34 -0.199383
37 34 -0.554821
69 34 0.00310245
96 34 -0.20467
97 34 -0.501998
112 34 -0.0210579
8 35 0.0350229
9 35 0.0581572
34 35 -0.199383
35 35 3.10923
36 35 -0.580117
52 35 -0.193121
53 35 -0.525253
69 35 -0.750369
74 35 -0.780977
9 36 -0.790913
10 36 -0.761723
35 36 -0.580117
36 36 3.20145
37 36 -0.162592
57 36 -0.155902
58 36 -0.644135
69 36 0.0256029
77 36 0.0462019
10 37 -0.00773607
11 37 -0.0295326
34 37 -0.554821
36 37 -0.162592
37 37 3.10269
69 37 -0.720451
84 37 -0.168242
85 37 -0.616427
104 37 -0.691345
12 38 0.19666
38 38 4.21068
39 38 -0.0272863
59 38 -1.07669
70 38 -1.25428
78 38 -1.22813
276 38 0.194605
282 38 -0.959
285 38 -0.0401943
12 39 -1.3158
13 39 -1.34144
38 39 -0.0272863
39 39 4.42697
40 39 -1.02118
60 39 -1.14583
61 39 -0.0131734
70 39 0.233266
79 39 0.233044
13 40 0.268533
39 40 -1.02118
40 40 4.16442
70 40 -1.28177
92 40 -0.0614517
109 40 -1.31037
277 40 0.263146
282 40 -0.0742627
321 40 -0.918263
14 41 0.259904
17 41 0.24611
41 41 5.31738
42 41 0.057397
44 41 -1.47531
71 41 -1.54873
90 41 0.0757875
91 41 -1.30114
108 41 -1.56812
14 42 -1.47407
15 42 -1.4536
41 42 0.057397
42 42 5.03365
