3028
220 220
0 0 3.37507
0 10 -0.0690538
0 11 -0.0534837
0 12 -0.0724251
0 13 -0.188356
0 14 0.0414584
0 28 0.00866221
0 29 -0.0128763
0 32 0.432114
0 33 -1.2174
0 34 -0.760331
0 35 0.301804
0 40 0.499238
0 41 -0.820637
0 42 -1.37924
0 43 0.8125
0 48 0.0960651
0 49 -0.132567
0 102 -0.0484933
0 103 -0.0484933
0 134 0.0922488
0 135 -0.0476104
0 136 0.00433059
0 137 -0.0261171
0 144 -0.134575
0 145 0.0437237
0 146 -0.0895434
0 147 0.0323984
0 148 -0.110993
0 149 -0.110993
0 154 -0.0369978
0 155 -0.0369978
0 160 0.00200893
0 188 0.485105
0 189 -0.367468
0 190 0.167952
0 191 -0.25865
0 208 -0.786325
0 209 0.289605
0 210 -0.0984186
0 211 0.261708
0 212 0.00200893
0 216 0.000669643
1 1 4.78924
1 10 -0.0567337
1 15 -0.130841
1 16 0.0370152
1 17 -0.130738
1 28 -0.0483086
1 30 -1.20117
1 31 0.401479
1 52 0.54375
1 53 -0.97433
1 54 -0.325845
1 55 0.127073
1 60 0.553125
1 61 -0.964788
1 112 -0.0554967
1 113 -0.0554967
1 118 -0.0463728
1 119 -0.0463728
1 132 -0.484484
1 133 0.175222
1 134 -0.468678
1 135 0.17286
1 156 -0.0463728
1 157 -0.0463728
1 166 0.00100446
1 170 0.000669643
1 184 -4.35841
1 185 1.62825
1 186 -0.613595
1 187 1.64084
1 217 0.000669643
2 2 3.00569
2 11 -0.0453947
2 15 -0.130841
2 18 -0.130738
2 19 -0.130534
2 20 -0.0472204
2 29 -0.00233955
2 36 0.270374
2 37 -0.615458
2 50 -0.97433
2 51 0.54375
2 64 0.553125
2 65 -0.964788
2 68 0.58125
2 69 -0.936328
2 72 0.357765
2 73 -0.642076
2 116 -0.0463728
2 117 -0.0463728
2 124 -0.0554967
2 125 -0.0554967
2 130 -0.0739955
2 131 -0.0739955
2 140 -0.0394411
2 141 0.00626826
2 146 -0.0302442
2 147 0.00382491
2 158 -0.0463728
2 159 -0.0463728
2 169 0.000669643
2 174 0.00100446
2 178 0.00133929
2 196 -0.255809
2 197 0.0378072
2 198 0.00199344
2 199 0.0532646
2 218 0.000669643
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 0 -0.0690538
10 1 -0.0567337
10 10 4.22647
10 11 -0.130841
10 14 -0.0392451
10 15 -0.0870908
10 16 0.0128521
10 28 0.181022
10 30 0.433331
10 31 -1.20518
10 32 -1.17588
10 33 0.413354
10 34 -0.0463728
10 35 -0.0463728
10 48 0.135361
10 49 -0.364385
10 52 -0.0369978
10 53 -0.0369978
10 54 0.123929
10 55 -0.0633302
10 132 -0.041083
10 133 0.0347643
10 134 0.340955
10 135 -0.24833
10 136 0.140983
