825
103 103
0 0 3.99726
0 10 0.129125
0 11 0.0975165
0 12 0.137524
0 13 0.356944
0 14 -0.0810907
0 28 0.0405075
0 29 -0.0411381
0 31 -1.29242
0 32 -0.802938
0 35 -0.965405
0 36 -1.44444
0 39 -0.324977
0 66 -0.00833333
0 82 -0.195737
0 83 -0.0458582
0 87 0.221288
0 88 0.141614
0 89 -0.00833333
0 92 -0.00277778
0 97 0.678151
0 102 -0.565652
1 1 5.10555
1 10 0.110213
1 15 0.248611
1 16 -0.0610379
1 17 0.248264
1 28 -0.162849
1 30 -1.31536
1 41 -1
1 42 -0.531928
1 45 -1
1 71 -0.00416667
1 74 -0.00277778
1 81 0.79337
1 82 0.73499
1 93 -0.00277778
1 96 -3.15663
2 2 3.54118
2 11 0.0826401
2 15 0.248611
2 18 0.248264
2 19 0.247569
2 20 0.0893845
2 29 -0.00321428
2 33 -0.691573
2 40 -1
2 47 -1
2 49 -1
2 51 -0.749579
2 73 -0.00277778
2 77 -0.00416667
2 80 -0.00555556
2 85 0.0556837
2 88 0.0252813
2 94 -0.00277778
2 99 -0.0685506
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 0 0.129125
10 1 0.110213
10 10 4.69119
10 11 0.248611
10 14 -0.132238
10 15 0.165278
10 16 0.056761
10 28 -0.342359
10 30 -1.31717
10 31 -1.26698
10 32 -0.00277778
10 39 0.573259
10 41 -0.00277778
10 42 -0.252714
10 81 -0.10757
10 82 0.00468967
10 83 0.652847
10 92 -1
10 93 -0.666667
10 94 -0.00277778
10 96 0.937799
10 97 -2.46533
11 0 0.0975165
11 2 0.0826401
11 10 0.248611
11 11 3.16129
11 12 -0.00959456
11 15 0.165278
11 20 -0.0471016
11 29 -0.186486
11 31 -0.00277778
11 32 -0.7601
11 33 -0.734308
11 35 0.0425558
11 40 -0.00277778
11 51 0.171675
11 85 0.2331
11 87 0.0907559
11 88 -0.0418759
11 92 -1
11 93 -0.00277778
11 94 -0.666667
11 99 -0.641936
11 102 -0.172714
12 0 0.137524
12 11 -0.00959456
12 12 4.19383
12 13 -0.143056
12 29 0.0523573
12 32 0.105902
12 34 -0.928245
12 35 -0.924436
12 36 -0.00833333
12 86 0.20467
12 87 -1.09647
12 88 0.0210413
12 89 0.555556
12 90 -2
12 91 -0.00833333
12 101 -0.831574
12 102 -0.147239
13 0 0.356944
13 12 -0.143056
13 13 4.40833
13 14 0.134722
13 35 -0.00833333
13 36 -1.44444
13 37 -1.44444
13 39 -0.00833333
13 66 -0.555556
13 67 -0.888889
13 68 -0.00833333
13 89 0.555556
13 90 -0.00833333
13 91 -2
14 0 -0.0810907
14 10 -0.132238
14 13 0.134722
14 14 4.02942
14 28 0.0773369
14 31 0.609791
14 36 -0.00833333
14 38 -0.313539
14 39 -0.366728
14 66 -0.555556
14 67 -0.00833333
14 68 -0.888889
14 82 0.45261
14 83 -1.56893
14 84 -0.10231
14 97 -1.77251
14 98 0.309762
15 1 0.248611
15 2 0.248611
15 10 0.165278
15 11 0.165278
15 15 3.525
15 17 0.165278
15 18 0.165278
15 30 -0.00277778
15 33 -0.00277778
15 40 -1
15 41 -1
15 45 -0.00277778
15 47 -0.00277778
15 72 -0.00277778
15 73 -0.666667
15 74 -0.666667
15 92 -0.00277778
15 93 -0.666667
15 94 -0.666667
16 1 -0.0610379
16 10 0.056761
16 16 4.24744
16 17 0.109028
16 28 0.0364585
16 30 -0.142544
16 42 -0.510203
16 43 -0.394817
16 45 -0.00416667
16 69 -1.33333
16 70 -0.00416667
16 71 -0.444444
16 81 -1.42305
16 82 -0.19514
16 84 0.448736
16 95 -1.91827
16 96 0.847403
17 1 0.248264
17 15 0.165278
17 16 0.109028
17 17 3.61458
17 18 0.248611
17 41 -0.00277778
17 42 -0.00416667
17 44 -1
17 45 -1
17 46 -0.00277778
17 69 -0.00416667
17 70 -0.666667
17 71 -0.444444
17 72 -1
17 73 -0.00277778
17 74 -0.666667
18 2 0.248264
18 15 0.165278
18 17 0.248611
18 18 3.61458
18 19 0.109028
18 40 -0.00277778
18 44 -0.00277778
18 46 -1
18 47 -1
18 49 -0.00416667
18 72 -1
18 73 -0.666667
18 74 -0.00277778
18 75 -0.666667
18 76 -0.00416667
18 77 -0.444444
19 2 0.247569
19 18 0.109028
19 19 3.87708
19 20 -0.00277778
19 47 -0.00416667
19 48 -1
19 49 -1
19 51 -0.00555556
19 75 -0.00416667
19 76 -1.33333
19 77 -0.444444
19 78 -1.33333
19 79 -0.00555556
19 80 2.63678e-16
20 2 0.0893845
20 11 -0.0471016
20 19 -0.00277778
20 20 3.52253
20 29 0.0226281
20 33 0.245072
20 49 -0.00555556
20 50 -0.72773
20 51 -0.714959
20 78 -0.00555556
20 79 -1.33333
20 80 2.63678e-16
20 85 -0.884925
20 86 -0.0282022
20 88 0.205846
20 99 -0.869756
20 100 0.131186
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 0 0.0405075
28 1 -0.162849
28 10 -0.342359
28 14 0.0773369
28 16 0.0364585
28 28 4.56725
28 30 0.704667
28 31 -0.0699922
28 38 0.37282
28 39 -0.151975
28 42 0.557775
28 43 -0.133487
28 81 -1.49961
28 82 -0.0503645
28 83 -1.48884
28 84 0.0995387
28 95 0.465697
28 96 -2.06651
28 97 0.599637
28 98 -1.61702
29 0 -0.0411381
29 2 -0.00321428
29 11 -0.186486
29 12 0.0523573
29 20 0.0226281
29 29 3.04438
29 32 0.227115
29 33 0.0723524
29 34 -0.00839575
29 35 0.172819
29 50 0.24201
29 51 0.00303378
29 85 -0.966929
29 86 0.0209405
29 87 -1.01291
29 88 0.0353193
29 99 -0.0462354
29 100 -0.929486
29 101 0.0131458
29 102 -0.757306
30 1 -1.31536
30 10 -1.31717
30 15 -0.00277778
30 16 -0.142544
30 28 0.704667
30 30 6.8889
30 41 -0.655556
30 42 1.0644
30 81 -0.266121
30 82 -2.6997
30 93 -0.988889
30 96 -1.21082
31 0 -1.29242
31 10 -1.26698
31 11 -0.00277778
31 14 0.609791
31 28 -0.0699922
31 31 6.17282
31 32 -0.988889
31 39 -2.2353
31 82 0.756591
31 83 -0.312532
31 92 -0.655556
31 97 -0.648789
32 0 -0.802938
32 10 -0.00277778
32 11 -0.7601
32 12 0.105902
32 29 0.227115
32 31 -0.988889
32 32 4.35009
32 35 -0.211042
32 87 -0.184757
32 88 -0.608334
32 92 -0.655556
32 102 -0.374968
33 2 -0.691573
33 11 -0.734308
33 15 -0.00277778
33 20 0.245072
33 29 0.0723524
33 33 4.38155
33 40 -0.655556
33 51 -0.706959
33 85 -0.139177
33 88 -0.112695
33 94 -0.988889
33 99 -0.580233
34 12 -0.928245
34 29 -0.00839575
34 34 6.53237
34 86 0.214743
34 87 -0.0283279
34 90 0.588889
34 101 -2.5562
35 0 -0.965405
35 11 0.0425558
35 12 -0.924436
35 13 -0.00833333
35 29 0.172819
35 32 -0.211042
35 35 6.16364
35 36 0.588889
35 87 -0.709973
35 88 0.169616
35 89 -1.96667
35 102 -2.17458
36 0 -1.44444
36 12 -0.00833333
36 13 -1.44444
36 14 -0.00833333
36 35 0.588889
36 36 5.91111
36 39 -0.522222
36 66 -0.855556
36 89 -1.96667
37 13 -1.44444
37 37 5.91111
37 67 -0.522222
37 91 0.588889
38 14 -0.313539
38 28 0.37282
38 38 6.0038
38 68 -0.522222
38 83 -1.50446
38 84 0.259489
38 98 -3.05078
39 0 -0.324977
39 10 0.573259
39 13 -0.00833333
39 14 -0.366728
39 28 -0.151975
39 31 -2.2353
39 36 -0.522222
39 39 6.95526
39 66 -0.855556
39 82 0.303311
39 83 0.530367
39 97 -3.74086
40 2 -1
40 11 -0.00277778
40 15 -1
40 18 -0.00277778
40 33 -0.655556
40 40 4.71111
40 47 -0.655556
40 73 -0.655556
40 94 -0.655556
41 1 -1
41 10 -0.00277778
41 15 -1
41 17 -0.00277778
41 30 -0.655556
41 41 4.71111
41 45 -0.655556
41 74 -0.655556
41 93 -0.655556
42 1 -0.531928
42 10 -0.252714
42 16 -0.510203
42 17 -0.00416667
42 28 0.557775
42 30 1.0644
42 42 7.34383
42 45 -0.427778
42 71 -1.31667
42 81 -2.34314
42 82 0.25742
42 96 -3.75696
43 16 -0.394817
43 28 -0.133487
43 43 5.97737
