71161
5745 5745
0 0 3.95785
0 388 0.130309
0 389 0.105875
0 404 0.149814
0 405 0.360705
0 420 -0.0855867
0 1369 0.0462279
0 1449 -0.0329293
0 1480 -1.29407
0 1481 -0.812546
0 1512 -0.968842
0 1513 -1.44444
0 1544 -0.375097
0 3377 -0.000782047
0 4465 -0.204076
0 4468 -0.0683679
0 4785 0.190012
0 4788 0.121936
0 4849 -0.000843434
0 5041 -0.000261712
0 5361 0.744721
0 5681 -0.517549
1 1 5.45877
1 381 0.0743387
1 428 0.249955
1 429 -0.107004
1 444 0.249946
1 1353 -0.224612
1 1465 -1.35761
1 1560 -1
1 1561 -0.587165
1 1592 -0.999997
1 3665 -0.000121351
1 3857 -8.81314e-05
1 4401 0.935892
1 4404 1.02813
1 5089 -9.29779e-05
1 5297 -3.72023
2 2 3.51014
2 396 0.0784994
2 421 0.249894
2 452 0.249868
2 460 0.249808
2 468 0.098737
2 1401 -0.00533991
2 1496 -0.679538
2 1545 -0.999993
2 1608 -0.999992
2 1624 -1.00001
2 1640 -0.754722
2 3809 -0.000207435
2 4049 -0.000322115
2 4241 -0.000453724
2 4593 0.0622559
2 4596 0.0292389
2 5137 -0.000212282
2 5489 -0.086847
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 4.87968
10 384 0.105865
10 385 0.109385
10 589 -0.37741
10 629 0.249916
10 633 0.166585
10 1357 0.0627241
10 1373 -0.16936
10 1472 -1.29193
10 1473 -1.2853
10 1881 -0.102965
10 1961 -1
10 1969 -0.666664
10 4417 -0.135667
10 4420 -0.256262
10 4481 0.795255
10 4484 0.684765
10 5053 -0.000173766
10 5101 -0.000158341
10 5185 -0.000166496
10 5313 1.00961
10 5377 -2.77711
11 11 3.11099
11 392 0.0935585
11 393 0.0917415
11 613 -0.166888
11 632 0.249887
11 637 0.166555
11 1413 -0.0372621
11 1461 -0.0120292
11 1488 -0.745094
11 1489 -0.741807
11 1929 -0.0508904
11 1968 -0.999994
11 1977 -0.666658
11 4641 0.197954
11 4644 0.146742
11 4833 0.0976297
11 4836 0.0478084
11 5065 -0.000227965
11 5149 -0.000223445
11 5209 -0.000220696
11 5537 -0.585289
11 5729 -0.194235
12 12 4.12859
12 400 0.130393
12 401 0.132949
12 609 0.0682011
12 617 -0.139599
12 621 0.499267
12 1445 -0.0485314
12 1453 -0.00782249
12 1504 -0.926595
12 1505 -0.926185
12 1921 -1.12676
12 1937 0.555626
12 1945 -1.99999
12 4769 0.177835
12 4772 0.263188
12 4801 0.016544
12 4804 0.10015
12 4861 -0.00138336
12 4909 -0.00150988
12 4993 -0.0014197
12 5665 -0.764259
12 5697 -0.124209
13 13 4.3413
13 408 0.360672
13 409 0.360661
13 525 0.138465
13 529 0.221793
13 620 -0.139343
13 625 0.499542
13 1520 -1.44443
13 1521 -1.44446
13 1753 -0.555503
13 1761 -0.888851
13 1944 0.555529
13 1953 -2.00004
13 3389 -0.000841867
13 3437 -0.000871646
13 3521 -0.00082551
13 4873 -0.00089556
13 4957 -0.000923946
13 5017 -0.000931908
14 14 3.90798
14 416 -0.0524765
14 417 -0.0561183
14 528 0.138693
14 533 0.222037
14 593 0.096646
14 1381 -0.102538
14 1389 0.0220756
14 1536 -0.338289
14 1537 -0.344353
14 1760 -0.555589
14 1769 -0.888894
14 1889 -1.58247
14 3401 -0.000408271
14 3485 -0.000350812
14 3545 -0.000391914
14 4513 0.385489
14 4516 0.506159
14 4545 -0.109825
14 4548 0.00803309
14 5409 -1.61156
14 5441 0.356826
15 15 3.50127
15 424 0.249927
15 425 0.249931
15 556 0.166596
15 560 0.166598
15 636 0.166596
15 640 0.166594
15 1552 -1.00001
15 1553 -0.999995
15 1816 -0.666666
15 1824 -0.666661
15 1976 -0.666668
15 1984 -0.666673
15 3833 -0.000144202
15 3881 -0.000133298
15 3917 -0.00013635
15 5113 -0.000138144
15 5161 -0.000149049
15 5197 -0.000146043
16 16 4.35174
16 432 -0.0616214
16 433 -0.0567413
16 540 0.333318
16 545 0.111093
16 585 0.0199131
16 1341 -0.132017
16 1365 0.0481263
16 1568 -0.43154
16 1569 -0.417442
16 1784 -1.33333
16 1793 -0.444449
16 1873 -1.45082
16 3593 -2.8238e-05
16 3677 -3.92819e-05
16 3737 -3.46338e-05
16 4353 0.538793
16 4356 0.617714
16 4449 -0.186019
16 4452 -0.105839
16 5249 -2.16578
16 5345 0.765081
17 17 3.58421
17 440 0.24995
17 441 0.249951
17 544 0.166611
17 548 0.111056
17 552 0.249959
17 557 0.166626
17 1584 -1
17 1585 -0.999999
17 1792 -0.666658
17 1800 -0.444435
17 1808 -1
17 1817 -0.666671
17 3641 -0.000112324
17 3689 -0.000110996
17 3725 -0.000105194
17 3785 -8.21137e-05
17 3869 -8.12282e-05
17 3929 -8.4537e-05
18 18 3.58496
18 448 0.249913
18 449 0.249908
18 549 0.24993
18 553 0.166595
18 564 0.166556
18 569 0.110998
18 1600 -0.999995
18 1601 -1.00001
18 1801 -0.999994
18 1809 -0.666665
18 1832 -0.666674
18 1841 -0.444459
18 3773 -0.000136313
18 3821 -0.000146332
18 3905 -0.000138737
18 3977 -0.000215433
18 4061 -0.000230461
18 4121 -0.000230111
19 19 3.83778
19 456 0.249748
19 457 0.249758
19 568 0.333125
19 572 0.110907
19 576 0.333043
19 581 -0.000285109
19 1616 -1.00001
19 1617 -0.999988
19 1840 -1.33332
19 1848 -0.444425
19 1856 -1.33336
19 1865 -7.8829e-06
19 4025 -0.000424315
19 4073 -0.000402645
19 4109 -0.00040345
19 4169 -0.000588779
19 4253 -0.000560071
19 4313 -0.000584304
20 20 3.5237
20 464 0.0786544
20 465 0.0813524
20 580 0.332962
20 584 -0.000361064
20 601 0.0117024
20 1405 -0.0585376
20 1429 0.00648264
20 1632 -0.720532
20 1633 -0.718961
20 1864 -1.33334
20 1872 2.07646e-05
20 1905 -0.874429
20 4217 -0.00076239
20 4265 -0.000704603
20 4301 -0.000728836
20 4609 0.23887
20 4612 0.287255
20 4705 -0.0228367
20 4708 0.0264827
20 5505 -0.955335
20 5601 0.101378
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 4.51208
28 588 0.0599094
28 592 -0.308323
28 596 0.0648968
28 600 -0.300198
28 1345 0.0318822
28 1361 -0.117421
28 1377 0.0334466
28 1393 -0.109289
28 1880 -1.49202
28 1888 0.0327597
28 1896 -1.49132
28 1904 0.0501406
28 4369 -0.139147
28 4372 -0.0373649
28 4433 0.558424
28 4436 0.4541
28 4497 -0.0433583
28 4500 -0.141492
28 4561 0.432634
28 4564 0.528617
28 5265 0.514059
28 5329 -1.83901
28 5393 0.530727
28 5457 -1.78413
29 29 3.01158
29 604 0.0392805
29 608 -0.205878
29 612 0.0430228
29 616 -0.200705
29 1409 -0.00166736
29 1425 -0.0539065
29 1441 -0.000967665
29 1457 -0.0506827
29 1912 -0.990541
29 1920 0.0279126
29 1928 -0.996404
29 1936 0.0294597
29 4625 -0.000349785
29 4628 0.0667295
