3028
220 220
0 0 10.0241
0 10 -0.161251
0 11 -0.144605
0 12 -0.271007
0 13 -0.499943
0 14 0.0888046
0 28 0.0146596
0 29 -0.053202
0 32 1.01754
0 33 -3.16231
0 34 -2.20768
0 35 0.831928
0 40 2.17052
0 41 -3.08038
0 42 -3.99051
0 43 2.17679
0 48 -0.0582965
0 49 0.0160222
0 102 -0.0160286
0 103 0.0106641
0 134 0.187126
0 135 -0.0828953
0 136 0.0155677
0 137 -0.0505099
0 144 -0.587751
0 145 0.188989
0 146 -0.27134
0 147 0.102038
0 148 -0.679224
0 149 -0.310337
0 154 -0.0457091
0 155 -0.0684104
0 160 -0.351213
0 188 1.07033
0 189 -0.801828
0 190 0.31703
0 191 -0.422554
0 208 -2.48174
0 209 0.895867
0 210 -0.312278
0 211 0.824476
0 212 0.405629
0 216 -0.131192
1 1 4.75548
1 10 -0.0749819
1 15 -0.163551
1 16 0.0169872
1 17 -0.102387
1 28 -0.0476935
1 30 -1.35292
1 31 0.568002
1 52 0.677352
1 53 -1.15283
1 54 -0.210532
1 55 0.00530918
1 60 0.432818
1 61 -0.801537
1 112 0.0128614
1 113 -0.00239154
1 118 -0.0296131
1 119 -0.0650155
1 132 -0.36789
1 133 0.143813
1 134 -0.58614
1 135 0.208583
1 156 -0.119819
1 157 -0.104357
1 166 -0.147591
1 170 0.00455047
1 184 -4.29677
1 185 1.69453
1 186 -0.623498
1 187 1.58363
1 217 0.162132
2 2 5.95766
2 11 -0.0997936
2 15 -0.228971
2 18 -0.187536
2 19 -0.230665
2 20 -0.116173
2 29 -0.00700183
2 36 0.621661
2 37 -1.33754
2 50 -1.77017
2 51 0.953898
2 64 0.78528
2 65 -1.49472
2 68 1.00981
2 69 -1.75379
2 72 1.04341
2 73 -1.59648
2 116 -0.00959012
2 117 -0.0340079
2 124 -0.00229779
2 125 -0.0175508
2 130 -0.137927
2 131 -0.301878
2 140 -0.111297
2 141 0.0156754
2 146 -0.0737121
2 147 0.00294826
2 158 -0.119214
2 159 -0.0748564
2 169 -0.171903
2 174 -0.248998
2 178 0.180279
2 196 -0.518255
2 197 -0.014711
2 198 0.0425796
2 199 0.0935442
2 218 0.00923797
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 0 -0.161251
10 1 -0.0749819
10 10 7.82355
10 11 -0.294392
10 14 -0.0683769
10 15 -0.14787
10 16 0.011958
10 28 0.2225
10 30 0.574724
10 31 -1.86506
10 32 -2.40207
10 33 0.985506
10 34 -0.182893
10 35 -0.167431
10 48 0.287596
10 49 -0.799319
10 52 -0.0317963
10 53 -0.0170561
10 54 0.143908
10 55 -0.0631929
10 132 -0.0453548
10 133 0.0448974
10 134 0.693904
10 135 -0.576761
10 136 0.214435
10 137 -0.562252
10 154 -2.09461
10 155 1.21993
10 156 -1.09006
10 157 0.647087
10 158 -0.121407
10 159 -0.0760347
10 184 -0.648834
10 185 1.01905
10 186 -0.398239
10 187 0.255127
10 188 2.39048
10 189 -6.1541
10 190 2.2902
10 191 -0.887447
10 216 0.218168
10 217 -0.109745
10 219 0.0323588
11 0 -0.144605
11 2 -0.0997936
11 10 -0.294392
11 11 7.11336
11 12 -0.015502
11 15 -0.178721
11 20 -0.0489655
11 29 0.365358
11 32 -0.0813414
11 33 -0.125699
11 34 0.814411
11 35 -1.87417
11 36 -1.66181
11 37 0.622064
11 40 0.0188067
11 41 -0.119584
11 50 -0.0415668
11 51 -0.0268266
11 72 0.101728
11 73 -0.263064
11 140 0.172425
11 141 -0.520368
11 144 0.0482776
11 145 -0.215424
11 146 0.259823
11 147 -0.0458986
11 154 1.22694
11 155 -2.28987
11 156 -0.0471754
11 157 -0.0327277
11 158 -1.30649
11 159 0.760142
11 196 0.813103
11 197 -0.317534
11 198 0.883221
11 199 -2.36123
11 208 0.264959
11 209 -0.0152873
11 210 0.153557
11 211 -1.02484
11 216 -0.0457928
11 218 -0.153643
11 219 -0.198707
12 0 -0.271007
12 11 -0.015502
12 12 19.9962
12 13 0.278041
12 29 -0.171902
12 34 -0.297337
12 35 0.064404
12 38 3.61868
12 39 -5.15195
12 40 -3.75429
12 41 1.56139
12 42 0.0099728
12 43 0.0553839
12 142 0.272129
12 143 -0.685643
12 144 -5.78402
12 145 1.46583
12 146 0.029298
12 147 -0.115849
12 148 4.23503
12 149 -1.2767
12 150 -10.8043
12 151 5.53182
12 152 0.0500665
12 153 -0.0317454
12 204 2.45217
12 205 -0.886111
12 206 2.21083
12 207 -6.3634
12 208 0.662736
12 209 -1.84625
12 210 0.324627
12 211 -0.105057
12 212 -0.603843
12 213 0.610703
12 215 -0.522357
13 0 -0.499943
13 12 0.278041
13 13 7.37407
13 14 -0.107533
13 40 -0.335629
13 41 -0.239329
13 42 1.85909
13 43 -3.5026
13 44 -2.11116
13 45 0.987175
13 48 -0.0460199
13 49 -0.106991
13 102 -0.756287
13 103 0.470219
13 104 -0.914175
13 105 0.42492
13 106 6.2008e-05
13 107 0.0355885
13 148 0.0110726
13 149 0.84254
13 150 -0.356596
13 151 -0.325673
13 152 -5.06591
13 153 3.09828
13 160 0.0150892
13 161 -0.442783
13 163 -0.227271
13 212 0.49654
13 214 0.203568
13 215 0.659794
14 0 0.0888046
14 10 -0.0683769
14 13 -0.107533
14 14 3.93309
14 28 -0.0439244
14 32 0.254881
14 33 -0.733223
14 42 -0.171908
14 43 -0.131101
14 46 -0.0801609
14 47 0.10452
14 48 -0.511962
14 49 0.509949
14 102 0.523531
14 103 -0.775186
14 104 -0.0576513
14 105 0.00860063
14 106 -0.637424
14 107 0.286758
14 134 0.124611
14 135 -0.268629
14 136 -1.55597
14 137 0.368645
14 138 -0.00959526
14 139 0.0250795
14 160 0.275856
14 162 -0.26567
14 163 -0.0516203
14 188 1.15109
14 189 -0.437616
14 190 0.963873
14 191 -2.67342
14 192 0.0172582
14 193 0.0330948
14 194 -0.11175
14 195 0.0348491
15 1 -0.163551
15 2 -0.228971
15 10 -0.14787
15 11 -0.178721
15 15 4.47522
15 17 -0.0916298
15 18 -0.104324
15 30 -0.0449875
15 31 -0.0793753
15 36 -0.159658
15 37 -0.134226
15 50 0.949227
15 51 -1.63999
15 52 -1.283
15 53 0.682023
15 60 -0.00305625
15 61 -0.017504
15 64 -0.036147
15 65 -0.0815194
15 114 -0.00495266
15 115 0.00182644
15 116 0.448366
15 117 -0.781419
15 118 0.3823
15 119 -0.673944
15 154 -0.0968975
15 155 -0.121963
15 156 0.65999
15 157 -1.05738
15 158 0.815593
15 159 -1.25199
15 169 -0.0233416
15 170 -0.144011
15 171 -0.132196
15 217 -0.0193238
15 218 0.190694
15 219 0.134205
16 1 0.0169872
16 10 0.011958
16 16 0.981538
16 17 -0.0253184
16 28 -0.0130725
16 30 0.0501883
16 31 -0.0413241
16 54 0.19941
16 55 -0.233119
16 56 -0.00912556
16 57 -0.00767349
16 60 -0.0378926
16 61 -0.0489146
16 108 0.106692
16 109 -0.251653
16 110 -0.00101758
16 111 -0.02954
16 112 -0.184413
16 113 0.137205
16 132 -0.401999
16 133 0.14055
16 134 -0.0385412
16 135 0.0411463
16 138 0.0352594
16 139 -0.100138
16 164 -0.0635868
16 166 0.0901162
16 167 0.00327938
16 180 0.230536
16 181 -0.623524
16 182 0.255334
16 183 -0.0942128
16 184 -0.297241
16 185 0.143695
16 186 -0.173716
16 187 0.274291
17 1 -0.102387
17 15 -0.0916298
17 16 -0.0253184
17 17 1.8703
17 18 -0.0981306
17 52 -0.0766203
17 53 -0.0595161
17 54 -0.0365149
17 55 -0.00672427
17 58 0.163932
17 59 -0.364222
17 60 -0.721583
17 61 0.418359
17 62 0.0102746
17 63 -0.0251278
17 108 0.0105634
17 109 0.00512406
17 110 0.092077
17 111 -0.173121
17 112 0.107806
17 113 -0.160604
17 114 0.406645
17 115 -0.698204
17 116 -0.0711516
17 117 -0.0965839
17 118 -0.629619
17 119 0.424685
17 165 -0.163111
17 166 -0.0185186
17 167 -0.0664983
17 168 -0.05115
17 170 0.111419
17 171 0.134659
18 2 -0.187536
18 15 -0.104324
18 17 -0.0981306
18 18 2.66942
18 19 -0.0612609
18 50 -0.103848
18 51 -0.0867434
18 58 0.0200813
18 59 -0.00433649
18 62 0.224478
18 63 -0.484851
18 64 -1.23116
18 65 0.756108
18 68 -0.100502
18 69 -0.134326
18 114 -0.763292
18 115 0.40898
18 116 -0.738566
18 117 0.474336
18 118 -0.0385025
18 119 -0.0728903
18 120 0.148789
18 121 -0.300493
18 122 0.00651069
18 123 -0.0275571
18 124 -0.454631
18 125 0.324114
18 168 -0.117207
18 169 0.155987
18 171 0.0357071
18 172 -0.234985
18 174 0.189692
18 175 -0.0413942
19 2 -0.230665
19 18 -0.0612609
19 19 4.27453
19 20 0.00204613
19 64 -0.0311643
19 65 -0.0596494
19 66 0.427348
19 67 -0.87256
19 68 -1.63904
19 69 0.895599
19 72 -0.197811
19 73 -0.139572
19 120 0.0241184
19 121 -0.0109734
19 122 0.465647
19 123 -1.07174
19 124 0.274625
19 125 -0.378589
19 126 1.42938
19 127 -2.29867
19 128 -0.197106
19 129 -0.217732
19 130 -0.343544
19 131 0.425308
19 173 -0.334509
19 174 0.0207898
19 175 -0.17144
19 176 0.0904746
19 178 0.292857
19 179 0.399641
20 2 -0.116173
20 11 -0.0489655
20 19 0.00204613
20 20 11.3063
20 29 -0.0720684
20 36 0.162253
20 37 -0.462105
20 68 0.0286143
20 69 0.00192119
20 70 1.74723
20 71 -2.68366
20 72 -1.87526
20 73 0.741489
20 126 -0.0301991
20 127 0.0219728
20 128 2.47468
20 129 -4.72201
20 130 -0.0503081
20 131 0.72524
20 140 -3.11409
20 141 0.848886
20 142 -0.0533546
20 143 -0.0093121
20 146 0.186746
20 147 -0.533016
20 177 0.271424
20 178 -0.367333
20 179 -0.311772
20 196 1.65004
20 197 -4.49672
20 198 1.63516
20 199 -0.597933
20 200 -0.428422
20 201 0.263977
20 202 -0.216773
20 203 -0.133729
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 0 0.0146596
28 1 -0.0476935
28 10 0.2225
28 14 -0.0439244
28 16 -0.0130725
28 28 2.60566
28 30 0.178315
28 31 -0.508013
28 32 0.04066
28 33 -0.0492726
28 46 0.0624769
28 47 -0.176225
28 48 0.0612062
28 49 -0.0568023
28 54 0.0819815
28 55 -0.165788
28 56 0.0168447
28 57 -0.00646404
28 132 0.16436
28 133 -0.770468
28 134 0.141819
28 135 0.0805695
28 136 0.306085
28 137 -0.976493
28 138 -0.173281
28 139 0.244606
28 180 0.0274386
28 181 -0.0815884
28 182 0.0854344
28 183 -0.0167292
28 184 -0.293158
28 185 0.766753
28 186 -1.70118
28 187 0.615712
28 188 0.211424
28 189 -0.430743
28 190 0.379421
28 191 -0.258326
28 192 -0.18573
28 193 0.502988
28 194 -1.29111
28 195 0.480443
29 0 -0.053202
29 2 -0.00700183
29 11 0.365358
29 12 -0.171902
29 20 -0.0720684
29 29 13.0236
29 34 0.182456
29 35 -0.539494
29 36 -0.186548
29 37 0.0306593
29 38 -0.0332522
29 39 -0.0717304
29 40 -0.563481
29 41 0.197502
29 70 0.262005
29 71 -0.650674
29 72 -0.0525197
29 73 0.0043575
29 140 1.00547
29 141 -4.15285
29 142 -0.286331
29 143 1.00717
29 144 1.26484
29 145 -4.58144
29 146 -0.757017
29 147 1.17462
29 196 -0.00642956
29 197 0.0803417
29 198 -1.04229
29 199 0.339547
29 200 -0.847309
29 201 2.29357
29 202 -5.83901
29 203 2.08015
29 204 0.189127
29 205 -0.191894
29 206 -0.864698
29 207 0.0151147
29 208 -0.649502
29 209 1.77612
29 210 -5.02558
29 211 1.84834
30 1 -1.35292
30 10 0.574724
30 15 -0.0449875
30 16 0.0501883
30 28 0.178315
30 30 10.898
30 31 -4.73762
30 52 0.148565
30 53 -0.793162
30 54 0.910093
30 55 -0.344869
30 132 0.110652
30 133 -0.566895
30 134 2.06264
30 135 -0.75711
30 156 0.535406
30 157 0.398019
30 184 -1.37797
30 185 -5.76811
30 186 2.29825
30 187 -0.0576286
30 217 -2.34773
31 1 0.568002
31 10 -1.86506
31 15 -0.0793753
31 16 -0.0413241
31 28 -0.508013
31 30 -4.73762
31 31 12.729
31 52 0.207355
31 53 0.11311
31 54 -0.597022
31 55 0.226763
31 132 0.121979
31 133 0.165447
31 134 -5.65722
31 135 2.09704
31 156 -2.30475
31 157 0.435922
31 184 2.66165
31 185 -1.22763
31 186 -0.178319
31 187 -0.840003
31 217 -1.2598
32 0 1.01754
32 10 -2.40207
32 11 -0.0813414
32 14 0.254881
32 28 0.04066
32 32 16.8093
32 33 -7.5227
32 34 0.8401
32 35 0.666713
32 48 -1.04086
32 49 2.80822
32 134 1.07055
32 135 -0.416203
32 136 -0.861118
32 137 0.280896
32 154 -1.51444
32 155 0.278678
32 188 -8.32925
32 189 -0.795565
32 190 -0.449685
32 191 3.3232
32 216 -3.94224
33 0 -3.16231
33 10 0.985506
33 11 -0.125699
33 14 -0.733223
33 28 -0.0492726
33 32 -7.5227
33 33 19.1283
33 34 -3.71116
33 35 0.701414
33 48 2.90199
33 49 -7.76253
33 134 -0.760048
33 135 0.293823
33 136 0.365825
33 137 0.0979853
33 154 0.247744
33 155 0.370454
33 188 -0.421304
33 189 3.06386
33 190 -0.955914
33 191 -0.65758
33 216 -2.23872
34 0 -2.20768
34 10 -0.182893
34 11 0.814411
34 12 -0.297337
34 29 0.182456
34 32 0.8401
34 33 -3.71116
34 34 15.1748
34 35 -5.93495
34 40 0.277498
34 41 -1.38844
34 144 0.532941
34 145 -0.743743
34 146 0.827228
34 147 -0.31819
34 154 0.437888
34 155 0.372851
34 208 -0.750423
34 209 0.305794
34 210 0.921958
34 211 -2.39132
34 216 -2.66073
35 0 0.831928
35 10 -0.167431
35 11 -1.87417
35 12 0.064404
35 29 -0.539494
35 32 0.666713
35 33 0.701414
35 34 -5.93495
35 35 14.4881
35 40 -0.0436742
35 41 0.344403
35 144 -0.306022
35 145 0.456723
35 146 -2.40656
35 147 0.892271
35 154 0.559045
35 155 -2.24009
35 208 -0.625003
35 209 -0.0457661
35 210 0.378807
35 211 -1.00572
35 216 -4.10836
36 2 0.621661
36 11 -1.66181
36 15 -0.159658
36 20 0.162253
36 29 -0.186548
36 36 12.8053
36 37 -4.72852
36 50 0.258127
36 51 0.34937
36 72 -0.306231
36 73 0.767568
36 140 -0.631872
36 141 0.336387
36 146 -0.893319
36 147 0.1089
36 158 -3.22666
36 159 0.729672
36 196 -2.13887
36 197 0.869566
36 198 0.488916
36 199 -1.36029
36 218 -2.12542
37 2 -1.33754
37 11 0.622064
37 15 -0.134226
37 20 -0.462105
37 29 0.0306593
37 36 -4.72852
37 37 11.7479
37 50 -1.70327
37 51 0.4398
37 72 0.823906
37 73 -2.14413
37 140 0.269473
37 141 -0.142775
37 146 0.183835
37 147 0.0130594
37 158 0.630187
37 159 0.557227
37 196 -1.5139
37 197 0.542997
37 198 -0.285675
37 199 0.081172
37 218 -3.42927
38 12 3.61868
38 29 -0.0332522
38 38 61.9794
38 39 -22.8016
38 142 -1.18549
38 143 0.478318
38 144 0.00681582
38 145 0.149308
38 150 -1.52048
38 151 -0.983119
38 204 -25.377
38 205 6.74145
38 206 -2.41075
38 207 6.55249
38 213 7.49558
39 12 -5.15195
39 29 -0.0717304
39 38 -22.8016
39 39 51.9532
39 142 -0.838665
39 143 -0.923831
39 144 -1.47717
39 145 0.137667
39 150 4.87904
39 151 -0.605834
39 204 -4.06872
39 205 2.07582
39 206 5.30714
39 207 -20.0306
39 213 -21.6117
40 0 2.17052
40 11 0.0188067
40 12 -3.75429
40 13 -0.335629
40 29 -0.563481
40 34 0.277498
40 35 -0.0436742
40 40 34.981
40 41 -13.058
40 42 -0.974994
40 43 -0.547684
40 144 -5.35996
40 145 1.82242
40 146 0.0833414
40 147 -0.578605
40 148 -12.8303
40 149 2.57235
40 208 2.02346
40 209 -12.9927
40 210 3.42416
40 211 -0.690071
40 212 4.61391
41 0 -3.08038
41 11 -0.119584
41 12 1.56139
41 13 -0.239329
41 29 0.197502
41 34 -1.38844
41 35 0.344403
41 40 -13.058
41 41 28.1261
41 42 2.71405
41 43 -0.220308
41 144 1.97626
41 145 -0.665952
41 146 -0.418261
41 147 -0.31085
41 148 2.78813
41 149 1.93788
41 208 -9.71029
41 209 -0.983531
41 210 0.604253
41 211 2.54908
41 212 -12.4441
42 0 -3.99051
42 12 0.0099728
42 13 1.85909
42 14 -0.171908
42 40 -0.974994
42 41 2.71405
42 42 20.1504
42 43 -9.50147
42 48 0.578377
42 49 -2.21884
42 102 0.221481
42 103 0.45048
42 148 1.67593
42 149 1.33468
42 160 -2.76695
42 212 -9.19904
43 0 2.17679
43 12 0.0553839
43 13 -3.5026
43 14 -0.131101
43 40 -0.547684
43 41 -0.220308
43 42 -9.50147
43 43 17.542
43 48 0.345033
43 49 0.410998
43 102 -2.11106
43 103 0.54598
43 148 1.09194
43 149 -5.90746
43 160 -2.13592
43 212 1.99996
44 13 -2.11116
44 44 9.80519
44 45 -3.94766
44 104 -1.48344
44 105 0.395125
44 152 1.62635
44 153 -0.811705
44 161 -0.673286
44 214 -4.57412
45 13 0.987175
45 44 -3.94766
45 45 5.61724
45 104 0.342501
45 105 0.17327
45 152 0.102936
45 153 -0.327706
45 161 -1.11675
45 214 0.397478
46 14 -0.0801609
