171817
22753 22753
0 0 4.10534
0 5776 -1.12453
0 5777 -0.686615
0 5840 -0.686485
0 5841 -1.08295
0 5904 -0.205801
0 21217 0.123749
0 22497 -0.439785
1 1 5.62767
1 5745 -1.1672
1 5936 -0.749959
1 5937 -0.417192
1 6000 -0.749949
1 20961 -2.54302
2 2 3.55654
2 5808 -0.556634
2 5905 -0.749899
2 6032 -0.749873
2 6064 -0.749821
2 6096 -0.554559
2 21729 -0.194173
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 5.1185
10 5760 -1.11198
10 5761 -1.11166
10 6577 0.031177
10 6737 -0.749922
10 6753 -0.499923
10 21025 0.234629
10 21281 -1.91002
11 11 3.20495
11 5792 -0.620289
11 5793 -0.618215
11 6673 0.0136718
11 6752 -0.749892
11 6769 -0.499893
11 21921 -0.472939
11 22689 -0.255607
12 12 4.23086
12 5824 -0.641588
12 5825 -0.642825
12 6657 -1.03303
12 6689 0.417351
12 6705 -1.49931
12 22433 -0.59245
12 22561 -0.232473
13 13 4.33583
13 5856 -1.08292
13 5857 -1.08292
13 6321 -0.416256
13 6337 -0.666254
13 6704 0.417085
13 6721 -1.49958
14 14 4.05622
14 5888 -0.182457
14 5889 -0.182541
14 6336 -0.416492
14 6353 -0.666495
14 6593 -1.44818
14 21409 -1.13271
14 21537 -0.0258831
15 15 3.5004
15 5920 -0.749933
15 5921 -0.749934
15 6448 -0.499934
15 6464 -0.499934
15 6768 -0.499934
15 6784 -0.499933
16 16 4.54175
16 5952 -0.280467
16 5953 -0.278394
16 6384 -0.999985
16 6401 -0.333318
16 6561 -1.30567
16 20769 -1.49766
16 21153 0.15388
17 17 3.58361
17 5984 -0.749954
17 5985 -0.749954
17 6400 -0.499946
17 6416 -0.333279
17 6432 -0.749963
17 6449 -0.499963
18 18 3.58384
18 6016 -0.749916
18 6017 -0.749915
18 6417 -0.749933
18 6433 -0.499933
18 6480 -0.499898
18 6497 -0.333231
19 19 3.83472
19 6048 -0.749767
19 6049 -0.74977
19 6496 -0.999802
19 6512 -0.333137
19 6528 -0.999734
19 6545 0.000265134
20 20 3.63159
20 6080 -0.516068
20 6081 -0.516998
20 6544 -0.999653
20 6560 0.000343971
20 6625 -0.78476
20 21793 -0.703219
20 22177 -0.107866
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 4.83364
28 6576 -1.3529
28 6592 0.145134
28 6608 -1.35534
28 6624 0.146598
28 20833 0.0511237
28 21089 -1.271
28 21345 0.0530775
28 21601 -1.25
29 29 3.22383
29 6640 -0.900396
29 6656 0.0987352
29 6672 -0.904371
29 6688 0.0964884
29 21857 -0.173945
29 22113 -0.635812
29 22369 -0.173075
29 22625 -0.627927
30 30 5.47221
30 5752 -1.12717
30 5753 -1.12555
30 7297 -0.120007
30 7641 -0.499943
30 7649 -0.749942
30 20977 0.310846
30 21073 -2.15988
31 31 4.88904
31 5768 -1.11316
31 5769 -1.11362
31 7329 0.151232
31 7617 -0.749899
31 7625 -0.4999
31 21233 -1.73681
31 21329 0.174241
32 32 3.2247
32 5784 -0.654064
32 5785 -0.651923
32 7513 0.0712686
32 7624 -0.749884
32 7633 -0.499885
32 22545 -0.284343
32 22737 -0.45386
33 33 3.19506
33 5800 -0.587712
33 5801 -0.585722
33 7417 -0.0463662
33 7665 -0.499897
33 7673 -0.749897
33 21777 -0.498184
33 21969 -0.225652
34 34 4.33937
34 5816 -0.623584
34 5817 -0.624603
34 7481 -1.12226
34 7545 -1.49912
34 7553 0.417541
34 22289 -0.691319
34 22481 -0.18789
35 35 4.14796
35 5832 -0.662754
35 5833 -0.664167
35 7489 -0.950161
35 7521 0.417185
35 7529 -1.49948
35 22513 -0.273892
35 22609 -0.509611
36 36 4.33565
36 5848 -1.08295
36 5849 -1.08295
36 6785 -0.416285
36 6793 -0.666284
36 7528 0.417056
36 7537 -1.49961
37 37 4.33615
37 5864 -1.08287
37 5865 -1.08286
37 6809 -0.6662
37 6817 -0.416202
37 7569 -1.49953
37 7577 0.417138
38 38 3.82263
38 5880 -0.185247
38 5881 -0.184865
38 6833 -0.666562
38 6841 -0.41656
38 7361 -1.32757
38 21489 -0.0859772
38 21585 -0.954929
39 39 4.36058
39 5896 -0.188243
39 5897 -0.188954
39 6792 -0.416399
39 6801 -0.666402
39 7353 -1.58639
39 21265 -1.35494
39 21457 0.0429355
40 40 3.5005
40 5912 -0.749917
40 5913 -0.749918
40 7008 -0.499917
40 7017 -0.499918
40 7672 -0.499917
40 7681 -0.499917
41 41 3.50031
41 5928 -0.749947
41 5929 -0.749948
41 7032 -0.499948
41 7041 -0.499948
41 7648 -0.499948
41 7657 -0.499947
42 42 5.16163
42 5944 -0.329729
42 5945 -0.325585
42 6929 -0.333298
42 6937 -0.999966
42 7321 -1.52375
42 21009 0.263962
42 21201 -1.91297
43 43 4.12169
43 5960 -0.257414
43 5961 -0.256587
43 6888 -0.999996
43 6897 -0.333329
43 7265 -1.13777
43 20721 -1.20586
43 20817 0.0692998
44 44 3.58363
44 5976 -0.74995
44 5977 -0.749951
44 6912 -0.499941
44 6921 -0.333275
44 6984 -0.74996
44 6993 -0.49996
45 45 3.58361
45 5992 -0.749954
45 5993 -0.749954
45 6936 -0.333278
45 6945 -0.499945
45 7025 -0.499962
45 7033 -0.749962
46 46 3.58375
46 6008 -0.749932
46 6009 -0.749931
46 6977 -0.749946
46 6985 -0.499945
46 7080 -0.499917
46 7089 -0.33325
47 47 3.58396
47 6024 -0.749897
47 6025 -0.749895
47 7001 -0.499917
47 7009 -0.749918
47 7121 -0.333208
47 7129 -0.499875
48 48 3.83496
48 6040 -0.749727
