13891
835 835
0 0 3.36202
0 31 -0.070484
0 32 -0.055844
0 35 -0.0759
0 36 -0.189276
0 39 0.043944
0 97 0.00936287
0 102 -0.0114107
0 109 0.426753
0 110 -1.21684
0 111 -0.764475
0 112 0.303508
0 125 0.498404
0 126 -0.824373
0 127 -1.38075
0 128 0.8125
0 141 0.107065
0 142 -0.148897
0 363 -0.0496233
0 364 -0.0496233
0 499 0.0904027
0 500 -0.048669
0 505 0.0117893
0 506 -0.029446
0 539 -0.123824
0 540 0.0394376
0 545 -0.0845607
0 546 0.0297339
0 547 -0.112123
0 548 -0.112123
0 571 -0.0373744
0 572 -0.0373744
0 595 0.000502232
0 707 0.503731
0 708 -0.364293
0 709 0.175547
0 710 -0.287228
0 787 -0.769842
0 788 0.278249
0 789 -0.0927511
0 790 0.253679
0 803 0.000502232
0 819 0.000167411
1 1 4.90221
1 30 -0.048923
1 41 -0.131148
1 42 0.0474282
1 45 -0.131122
1 96 -0.0564491
1 103 -1.20194
1 104 0.402531
1 149 0.54375
1 150 -0.974833
1 151 -0.324842
1 152 0.131282
1 165 0.553125
1 166 -0.965416
1 399 -0.0560617
1 400 -0.0560617
1 423 -0.0467494
1 424 -0.0467494
1 491 -0.516087
1 492 0.193004
1 497 -0.545766
1 498 0.199319
1 577 -0.0467494
1 578 -0.0467494
1 619 0.000251116
1 635 0.000167411
1 691 -4.58883
1 692 1.72873
1 693 -0.662179
1 694 1.74886
1 823 0.000167411
2 2 2.99733
2 33 -0.0437842
2 40 -0.131148
2 47 -0.131122
2 49 -0.131071
2 51 -0.0499214
2 99 -0.00264714
2 117 0.269128
2 118 -0.611959
2 143 -0.974833
2 144 0.54375
2 173 0.553125
2 174 -0.965416
2 181 0.58125
2 182 -0.937207
2 189 0.356097
2 190 -0.644721
2 417 -0.0467494
2 418 -0.0467494
2 447 -0.0560617
2 448 -0.0560617
2 471 -0.0747489
2 472 -0.0747489
2 515 -0.0427989
2 516 0.00761167
2 521 -0.0295259
2 522 0.00427313
2 583 -0.0467494
2 584 -0.0467494
2 631 0.000167411
2 651 0.000251116
2 667 0.000334821
2 739 -0.260846
2 740 0.0489844
2 741 -0.00066697
2 742 0.0510064
2 827 0.000167411
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 4.2851
10 30 -0.0574368
10 31 -0.0644411
10 82 0.191448
10 92 -0.131148
10 93 -0.0873977
10 96 0.0135053
10 97 -0.0444232
10 105 0.418064
10 106 -1.19456
10 107 -1.17584
10 108 0.413566
10 311 0.318076
10 312 -0.228681
10 351 -0.974833
10 352 0.54375
10 355 -0.627958
10 356 0.384375
10 491 0.119035
10 492 -0.0634708
10 493 0.0441469
10 494 -0.0448892
10 499 -0.390655
10 500 0.14711
10 501 -0.432406
10 502 0.156496
10 573 -0.0467494
10 574 -0.0467494
10 579 -0.0373744
10 580 -0.0373744
10 589 -0.0467494
10 590 -0.0467494
10 695 0.761222
10 696 -0.405698
10 697 0.232686
10 698 -0.493441
10 711 -3.47664
10 712 1.3302
10 713 -0.5017
10 714 1.3027
10 820 0.000167411
10 824 0.000167411
10 831 0.000167411
11 11 2.72535
11 32 -0.0519568
11 33 -0.0479471
11 88 0.0922998
11 92 -0.131148
11 94 -0.0873977
11 99 -0.0127237
11 102 -0.00447105
11 113 0.292853
11 114 -0.686183
11 115 -0.687369
11 116 0.280318
11 335 0.128838
11 336 -0.0839873
11 353 0.54375
11 354 -0.974833
11 359 -0.627958
11 360 0.384375
11 519 -0.12882
11 520 0.0426771
11 521 -0.098794
11 522 0.0352366
11 543 -0.0623961
11 544 0.0149672
11 545 -0.0401108
11 546 0.00941927
11 575 -0.0467494
11 576 -0.0467494
11 585 -0.0373744
11 586 -0.0373744
11 593 -0.0467494
11 594 -0.0467494
11 751 -0.843548
11 752 0.308623
11 753 -0.10759
11 754 0.289861
11 799 -0.384021
11 800 0.103651
11 801 -0.0220059
11 802 0.0987958
11 821 0.000167411
11 828 0.000167411
11 833 0.000167411
12 12 3.59663
12 34 -0.0652659
12 35 -0.0707418
12 87 -0.0370954
12 89 0.0732236
12 90 -0.262193
12 101 -0.0162191
12 102 -0.0039017
12 121 0.479221
12 122 -0.767788
12 123 -0.841542
12 124 0.404143
12 331 -1.06273
12 332 0.281871
12 339 0.675502
12 340 -0.16875
12 343 -1.98387
12 344 1.05313
12 535 -0.118319
12 536 0.0440308
12 537 -0.168362
12 538 0.0564317
12 539 -0.0694878
12 540 0.0151887
12 541 -0.0230351
12 542 0.00409979
12 549 -0.0402483
12 550 -0.0402483
12 555 -0.112123
12 556 -0.112123
12 565 -0.0402483
12 566 -0.0402483
12 783 -1.07199
12 784 0.372529
12 785 -0.142637
12 786 0.403799
12 791 -0.330431
12 792 0.0560871
12 793 -0.010344
12 794 0.0953258
12 804 0.000502232
12 808 0.000502232
12 815 0.000502232
13 13 3.68969
13 36 -0.189276
13 37 -0.189276
13 66 -0.0726097
13 67 -0.11636
13 89 0.0732236
13 91 -0.262193
13 129 0.73125
13 130 -1.462
13 131 -1.38075
13 132 0.8125
13 247 -0.511998
13 248 0.33125
13 251 -0.858873
13 252 0.490625
13 341 -0.16875
13 342 0.675502
13 347 -1.98387
13 348 1.05313
13 365 -0.0402483
13 366 -0.0402483
13 371 -0.0496233
13 372 -0.0496233
13 381 -0.0402483
13 382 -0.0402483
13 551 -0.0402483
13 552 -0.0402483
13 561 -0.112123
13 562 -0.112123
13 569 -0.0402483
13 570 -0.0402483
13 596 0.000502232
13 600 0.000502232
13 607 0.000502232
13 805 0.000502232
13 812 0.000502232
13 817 0.000502232
14 14 3.45848
14 38 0.0269341
14 39 0.0348399
14 66 -0.0726097
14 68 -0.11636
14 83 -0.052804
14 97 -0.0335402
14 98 0.00353153
14 137 0.123905
14 138 -0.155822
14 139 -0.173274
14 140 0.127935
14 249 0.33125
14 250 -0.511998
14 255 -0.858873
14 256 0.490625
14 315 -1.49535
14 316 0.399966
14 367 -0.0402483
14 368 -0.0402483
14 377 -0.0496233
14 378 -0.0496233
14 385 -0.0402483
14 386 -0.0402483
14 503 -0.246326
14 504 0.0961748
14 505 -0.320907
14 506 0.114807
14 507 -0.0239654
14 508 -0.00937639
14 509 0.0424366
14 510 -0.0254468
14 597 0.000502232
14 604 0.000502232
14 609 0.000502232
14 719 -2.13325
14 720 0.789
14 721 -0.314122
14 722 0.835386
14 727 0.142236
14 728 -0.177032
14 729 0.0916074
14 730 -0.11755
15 15 2.97712
15 40 -0.131148
15 41 -0.131148
15 73 -0.0873977
15 74 -0.0873977
15 93 -0.0873977
15 94 -0.0873977
15 145 0.54375
15 146 -0.974833
15 147 -0.974833
15 148 0.54375
15 277 0.384375
15 278 -0.627958
15 281 0.384375
15 282 -0.627958
15 357 0.384375
15 358 -0.627958
15 361 0.384375
15 362 -0.627958
15 421 -0.0467494
15 422 -0.0467494
15 427 -0.0467494
15 428 -0.0467494
15 431 -0.0373744
15 432 -0.0373744
15 581 -0.0467494
15 582 -0.0467494
15 587 -0.0467494
15 588 -0.0467494
15 591 -0.0373744
15 592 -0.0373744
15 633 0.000167411
15 637 0.000167411
15 640 0.000167411
15 825 0.000167411
15 829 0.000167411
15 832 0.000167411
16 16 3.81477
16 42 0.035307
16 43 0.0257015
16 69 -0.174847
16 71 -0.0581799
16 81 -0.0200802
16 95 -0.034626
16 96 0.0115017
16 153 0.136072
16 154 -0.275953
16 155 -0.228214
16 156 0.13396
16 261 0.70625
16 262 -1.3185
16 267 -0.393499
16 268 0.28125
16 307 -1.29683
16 308 0.315426
16 391 -0.0560617
16 392 -0.0560617
16 401 -0.0310617
16 402 -0.0310617
16 409 -0.0498117
16 410 -0.0498117
16 483 -0.336652
16 484 0.12158
16 485 -0.30683
16 486 0.114876
16 495 0.0787171
16 496 -0.0485022
16 497 0.0493718
16 498 -0.0419277
16 613 0.000251116
16 620 0.000251116
16 625 0.000251116
16 679 -2.71955
16 680 1.01694
16 681 -0.390085
16 682 1.03659
16 703 0.573524
16 704 -0.351543
16 705 0.191712
16 706 -0.368427
17 17 3.04848
17 44 -0.131122
17 45 -0.131122
17 70 -0.0873465
17 71 -0.0581799
17 72 -0.131148
17 74 -0.0873977
17 161 0.553125
17 162 -0.965416
17 163 -0.981041
17 164 0.5375
17 265 0.3875
17 266 -0.624749
17 269 0.28125
17 270 -0.393499
17 273 0.54375
17 274 -0.974833
17 279 -0.627958
17 280 0.384375
17 397 -0.0560617
17 398 -0.0560617
17 403 -0.0498117
17 404 -0.0498117
17 407 -0.0310617
17 408 -0.0310617
17 415 -0.0467494
17 416 -0.0467494
17 425 -0.0373744
17 426 -0.0373744
17 433 -0.0467494
17 434 -0.0467494
17 617 0.000251116
17 621 0.000251116
17 624 0.000251116
17 629 0.000167411
17 636 0.000167411
17 641 0.000167411
18 18 3.04848
18 46 -0.131122
18 47 -0.131122
18 72 -0.131148
18 73 -0.0873977
18 75 -0.0873465
18 77 -0.0581799
18 169 0.553125
18 170 -0.965416
18 171 -0.981041
18 172 0.5375
18 271 -0.974833
18 272 0.54375
18 275 -0.627958
18 276 0.384375
18 285 0.3875
18 286 -0.624749
18 291 -0.393499
