825
103 103
0 0 3.16129
1 0 0.248611
2 0 0.0975165
3 0 -0.186486
5 0 0.165278
6 0 0.0826401
7 0 -0.0471016
10 0 -0.00959456
14 0 -0.0418759
18 0 0.0907559
19 0 0.2331
22 0 0.171675
25 0 0.0425558
26 0 -0.734308
27 0 -0.7601
28 0 -0.00277778
32 0 -0.172714
33 0 -0.641936
36 0 -0.666667
37 0 -0.00277778
38 0 -1
45 0 -0.00277778
0 1 0.248611
1 1 4.69119
2 1 0.129125
4 1 -0.342359
5 1 0.165278
8 1 0.056761
9 1 -0.132238
13 1 0.110213
15 1 0.00468967
20 1 0.652847
21 1 -0.10757
23 1 -0.252714
24 1 0.573259
27 1 -0.00277778
28 1 -1.26698
29 1 -1.31717
34 1 -2.46533
35 1 0.937799
36 1 -0.00277778
37 1 -0.666667
38 1 -1
44 1 -0.00277778
0 2 0.0975165
1 2 0.129125
2 2 3.99726
3 2 -0.0411381
4 2 0.0405075
9 2 -0.0810907
10 2 0.137524
14 2 0.141614
15 2 -0.195737
17 2 0.356944
18 2 0.221288
20 2 -0.0458582
24 2 -0.324977
25 2 -0.965405
27 2 -0.802938
28 2 -1.29242
32 2 -0.565652
34 2 0.678151
38 2 -0.00277778
46 2 -1.44444
47 2 -0.00833333
52 2 -0.00833333
0 3 -0.186486
2 3 -0.0411381
3 3 3.04438
6 3 -0.00321428
7 3 0.0226281
10 3 0.0523573
14 3 0.0353193
18 3 -1.01291
19 3 -0.966929
22 3 0.00303378
25 3 0.172819
26 3 0.0723524
27 3 0.227115
30 3 0.0209405
32 3 -0.757306
33 3 -0.0462354
53 3 0.24201
56 3 -0.00839575
57 3 0.0131458
58 3 -0.929486
1 4 -0.342359
2 4 0.0405075
4 4 4.56725
8 4 0.0364585
9 4 0.0773369
13 4 -0.162849
15 4 -0.0503645
20 4 -1.48884
21 4 -1.49961
23 4 0.557775
24 4 -0.151975
28 4 -0.0699922
29 4 0.704667
31 4 0.0995387
34 4 0.599637
35 4 -2.06651
54 4 -0.133487
55 4 0.37282
59 4 -1.61702
60 4 0.465697
0 5 0.165278
1 5 0.165278
5 5 3.525
6 5 0.248611
11 5 0.165278
12 5 0.165278
13 5 0.248611
26 5 -0.00277778
29 5 -0.00277778
36 5 -0.666667
37 5 -0.666667
38 5 -0.00277778
39 5 -0.666667
40 5 -0.666667
42 5 -0.00277778
43 5 -0.00277778
44 5 -1
45 5 -1
50 5 -0.00277778
0 6 0.0826401
3 6 -0.00321428
5 6 0.248611
6 6 3.54118
7 6 0.0893845
11 6 0.248264
14 6 0.0252813
16 6 0.247569
19 6 0.0556837
22 6 -0.749579
26 6 -0.691573
33 6 -0.0685506
36 6 -0.00277778
40 6 -0.00277778
41 6 -1
42 6 -1
45 6 -1
48 6 -0.00555556
49 6 -0.00416667
0 7 -0.0471016
3 7 0.0226281
6 7 0.0893845
7 7 3.52253
14 7 0.205846
16 7 -0.00277778
