10321
1465 1465
0 0 2.96475
112 0 -0.798378
113 0 0.0740644
233 0 -0.81533
322 0 -0.483017
354 0 -0.266562
453 0 0.0621408
482 0 -0.269077
497 0 -0.461508
1 1 3.02877
113 1 0.0856731
114 1 -0.83771
232 1 -0.854568
234 1 0.09695
322 1 -0.249589
354 1 -0.496267
355 1 -0.519631
402 1 -0.246798
2 2 3.01112
114 2 -0.820997
115 2 0.0566537
235 2 0.0678108
294 2 -0.804438
322 2 -0.5059
355 2 -0.232322
387 2 -0.235023
410 2 -0.530313
3 3 2.94543
112 3 -0.781562
115 3 0.0451484
295 3 -0.76489
322 3 -0.252193
387 3 -0.493115
452 3 0.0333135
482 3 -0.470681
504 3 -0.254612
4 4 3.08829
116 4 0.0889997
117 4 -0.861847
235 4 0.0786
293 4 -0.845437
323 4 -0.211722
355 4 -0.544562
386 4 -0.571245
410 4 -0.214727
5 5 3.10373
117 5 -0.878422
118 5 0.118434
234 5 0.107877
236 5 -0.895153
323 5 -0.559795
355 5 -0.229428
356 5 -0.226341
402 5 -0.53431
6 6 3.19088
118 6 0.1286
119 6 -0.920676
237 6 -0.93724
297 6 0.138353
323 6 -0.208517
356 6 -0.576011
388 6 -0.603926
411 6 -0.205111
7 7 3.17831
116 7 0.0989868
119 7 -0.90428
292 7 -0.888063
296 7 0.108536
323 7 -0.587075
386 7 -0.193641
388 7 -0.190307
418 7 -0.616368
8 8 3.14869
120 8 0.175513
121 8 -0.946198
239 8 0.164705
324 8 -0.541499
357 8 -0.257941
443 8 -0.963473
477 8 -0.254708
494 8 -0.518008
9 9 3.12403
121 9 -0.929048
122 9 0.14725
236 9 -0.912031
238 9 0.136558
324 9 -0.240659
356 9 -0.549936
357 9 -0.525508
402 9 -0.243822
10 10 3.20869
122 10 0.157571
123 10 -0.970837
237 10 -0.953964
298 10 0.167499
324 10 -0.566508
356 10 -0.223061
389 10 -0.219589
411 10 -0.593209
11 11 3.23119
120 11 0.185968
123 11 -0.987853
299 11 0.196049
324 11 -0.237311
389 11 -0.584028
444 11 -1.005
477 11 -0.558404
503 11 -0.233776
12 12 2.98835
124 12 -0.84962
125 12 0.102439
233 12 -0.832413
325 12 -0.280667
354 12 -0.474309
454 12 0.0904414
483 12 -0.45362
497 12 -0.283272
13 13 3.05097
125 13 0.114135
126 13 -0.888689
232 13 -0.871563
238 13 0.125513
325 13 -0.487992
354 13 -0.263868
357 13 -0.260994
402 13 -0.51043
14 14 3.07725
