171817
22753 22753
0 0 2.93728
1984 0 -0.786837
1985 0 0.0563098
4001 0 -0.791077
5890 0 -0.463419
6402 0 -0.27315
7957 0 0.0532716
8074 0 -0.273751
8133 0 -0.458178
1 1 2.95146
1985 1 0.0593294
1986 1 -0.796425
4000 1 -0.80066
4002 1 0.06233
5890 1 -0.268967
6402 1 -0.466465
6403 1 -0.471811
7362 1 -0.268349
2 2 2.94632
1986 2 -0.792198
1987 2 0.0521608
4003 2 0.0551563
5010 2 -0.78798
5890 2 -0.468739
6403 2 -0.264767
6915 2 -0.265379
7490 2 -0.474141
3 3 2.93206
1984 3 -0.782605
1987 3 0.0491461
5011 3 -0.778381
5890 3 -0.269573
6915 3 -0.465723
7956 3 0.0461125
8074 3 -0.460429
8162 3 -0.270168
4 4 2.9612
1988 4 0.0610891
1989 4 -0.801868
4003 4 0.0581325
5009 4 -0.797655
5891 4 -0.259923
6403 4 -0.47724
6914 4 -0.482753
7490 4 -0.260551
5 5 2.96625
1989 5 -0.80609
1990 5 0.0682736
4002 5 0.0653115
4004 5 -0.81032
5891 5 -0.480395
6403 5 -0.264144
6404 5 -0.26351
7362 5 -0.47494
6 6 2.98167
1990 6 0.071216
1991 6 -0.815833
4005 6 -0.820057
5013 6 0.0741386
5891 6 -0.259283
6404 6 -0.483608
6916 6 -0.489177
7491 6 -0.258632
7 7 2.97671
1988 7 0.0640258
1991 7 -0.811617
5008 7 -0.807409
5012 7 0.0669424
5891 7 -0.485936
6914 7 -0.255684
6916 7 -0.255039
7714 7 -0.491564
8 8 2.97716
1992 8 0.0825411
1993 8 -0.823061
4007 8 0.0795687
5517 8 -0.827324
5892 8 -0.475937
6405 8 -0.271281
7172 8 -0.270635
7619 8 -0.470589
9 9 2.97158
1993 9 -0.818805
1994 9 0.075424
4004 9 -0.814558
4006 9 0.0724566
5892 9 -0.267081
6404 9 -0.478124
6405 9 -0.472723
7362 9 -0.267721
10 10 2.98691
1994 10 0.0783719
1995 10 -0.828532
4005 10 -0.82429
5014 10 0.0813001
5892 10 -0.481365
6404 10 -0.262865
6917 10 -0.262208
7491 10 -0.486877
11 11 2.99241
1992 11 0.0854942
1995 11 -0.832782
5015 11 0.0884279
5516 11 -0.83704
5892 11 -0.26643
6917 11 -0.484663
7172 11 -0.479206
7746 11 -0.265768
12 12 2.94276
1996 12 -0.799582
1997 12 0.0634404
4001 12 -0.795325
5893 12 -0.276711
6402 12 -0.461198
7958 12 0.0603977
8075 12 -0.456009
8133 12 -0.277318
13 13 2.95686
1997 13 0.0664646
1998 13 -0.809156
4000 13 -0.804904
4006 13 0.0694701
5893 13 -0.464273
6402 13 -0.272538
6405 13 -0.271915
7362 13 -0.469566
14 14 2.96253
1998 14 -0.813416
1999 14 0.0735672
4007 14 0.0765773
5518 14 -0.817684
5893 14 -0.276093
6405 14 -0.467404
7173 14 -0.462162
7619 14 -0.275464
15 15 2.94849
1996 15 -0.803846
1999 15 0.0705385
5519 15 -0.808119
5893 15 -0.459058
7173 15 -0.280256
7959 15 0.0674916
8075 15 -0.280869
8177 15 -0.45392
16 16 3.0248
2000 16 0.0971095
2001 16 -0.852462
4009 16 0.0999627
5514 16 -0.856709
5894 16 -0.25661
6406 16 -0.502714
7171 16 -0.497027
7618 16 -0.255914
17 17 3.01948
2001 17 -0.848224
2002 17 0.089964
4008 17 0.0928108
4010 17 -0.843995
5894 17 -0.499244
6406 17 -0.252342
6407 17 -0.253034
7363 17 -0.50499
18 18 3.00287
2002 18 0.0870964
2003 18 -0.838338
4011 18 -0.834102
5014 18 0.0842084
5894 18 -0.257296
6407 18 -0.495831
6917 18 -0.490204
7491 18 -0.25797
