3937
381 381
0 0 2.87617
4 0 0.0372495
5 0 -0.209563
10 0 -0.0463658
15 0 0.0514063
17 0 -0.190647
23 0 -0.00879629
24 0 -0.0111797
26 0 -0.0362361
73 0 0.0500568
74 0 -0.956328
75 0 0.0524019
76 0 -0.984155
93 0 0.169606
94 0 0.0354475
95 0 0.243201
96 0 0.0956112
126 0 0.143913
127 0 0.0299705
131 0 0.102845
132 0 0.204724
143 0 -0.17492
144 0 -0.689202
145 0 -0.149513
146 0 -0.623543
1 1 2.83496
4 1 0.0225934
6 1 -0.178096
10 1 -0.00253837
12 1 0.00730722
16 1 -0.158647
20 1 -0.0532323
24 1 -0.0411201
55 1 -0.0046246
79 1 -0.0702627
80 1 -0.847323
81 1 -0.0707909
82 1 -0.825528
93 1 0.0129922
94 1 0.171574
98 1 0.0614064
99 1 0.260359
117 1 0.0171201
118 1 0.204204
129 1 0.0684041
130 1 0.216516
151 1 -0.708258
152 1 -0.0486015
153 1 -0.787169
154 1 -0.0708353
2 2 5.03156
7 2 -0.331998
8 2 0.0677001
11 2 0.0361547
14 2 0.0884394
18 2 -0.367291
22 2 -0.113236
25 2 -0.150834
26 2 0.0434693
84 2 -1.69781
85 2 0.126305
86 2 -1.70471
87 2 0.0408209
101 2 -0.0419212
102 2 0.559347
103 2 -0.166302
104 2 0.556731
123 2 -0.177295
124 2 0.45962
133 2 -0.0699312
134 2 0.69616
157 2 -1.94836
158 2 0.594409
159 2 -2.19636
160 2 0.672278
3 3 5.67663
8 3 0.043931
9 3 -0.314333
11 3 -0.132651
13 3 0.0154366
19 3 -0.359432
21 3 0.0513101
25 3 0.0596901
72 3 -0.192114
88 3 -1.70237
89 3 -0.0822841
90 3 -1.65463
91 3 -0.220563
103 3 0.556857
104 3 -0.2241
105 3 0.638302
106 3 -0.102978
121 3 -0.216047
122 3 0.71641
135 3 -0.139602
136 3 0.843975
161 3 0.837914
162 3 -2.31778
163 3 0.926986
164 3 -2.70335
0 4 0.0372495
1 4 0.0225934
4 4 2.84512
5 4 -0.00580226
6 4 -0.0493955
10 4 -0.193526
16 4 -0.00804851
17 4 -0.038404
24 4 -0.174386
73 4 0.156532
74 4 -0.914224
75 4 0.0219163
79 4 0.0267853
80 4 -0.889064
81 4 0.185263
93 4 -0.00739489
94 4 -0.00853082
95 4 0.0789792
98 4 0.250171
130 4 0.0860893
131 4 0.20938
143 4 -0.66109
144 4 -0.101235
151 4 -0.125177
152 4 -0.732519
0 5 -0.209563
4 5 -0.00580226
5 5 3.03673
10 5 0.0481279
15 5 -0.0439693
23 5 0.0625398
27 5 -0.229739
31 5 -0.0558924
59 5 -0.00291422
74 5 0.0868326
75 5 0.0910904
76 5 0.241228
77 5 0.086681
93 5 0.0106411
95 5 -1.04689
96 5 -1.07337
97 5 0.203202
109 5 0.0777475
110 5 0.286654
127 5 0.17328
128 5 0.00432449
144 5 -0.0875477
145 5 -0.753791
147 5 -0.0567648
148 5 -0.831546
1 6 -0.178096
4 6 -0.0493955
6 6 3.02131
10 6 0.0331281
12 6 0.00106935
20 6 0.0173719
28 6 -0.199149
31 6 0.00372526
56 6 -0.0639746
78 6 -0.0416624
80 6 0.255528
81 6 -0.0325346
82 6 0.0514057
93 6 0.203579
97 6 -0.0137997
98 6 -0.940129
99 6 -0.920821
111 6 0.308572
112 6 0.0421973
118 6 -0.00884477
119 6 0.242327
149 6 -0.94471
150 6 0.0500149
152 6 -0.849278
153 6 0.0217146
2 7 -0.331998
7 7 4.38491
8 7 -0.121532
11 7 0.0711861
14 7 0.0306631
22 7 0.0893341
29 7 -0.301833
32 7 0.0246296
58 7 -0.093242
83 7 0.153952
84 7 -0.0281669
85 7 0.0959865
86 7 0.572974
100 7 -0.119831
101 7 -1.52979
102 7 -1.53655
103 7 0.4462
113 7 -0.00612997
114 7 0.468291
124 7 -0.129968
125 7 0.374144
155 7 0.407118
156 7 -1.59851
157 7 0.471374
158 7 -1.7854
2 8 0.0677001
3 8 0.043931
7 8 -0.121532
8 8 5.28505
9 8 0.042835
11 8 -0.321727
18 8 0.0506049
19 8 -0.167684
25 8 -0.36093
85 8 0.501524
86 8 -1.66719
87 8 -0.197807
89 8 -0.187892
90 8 -1.69007
91 8 0.623164
101 8 0.592209
103 8 0.0308046
104 8 -0.0757327
105 8 -0.0697246
134 8 -0.101238
135 8 0.756251
158 8 -2.10512
159 8 0.784508
162 8 0.701843
163 8 -2.40771
3 9 -0.314333
8 9 0.042835
9 9 4.75018
11 9 0.051122
13 9 -0.14805
21 9 0.0282414
30 9 -0.278393
32 9 -0.10687
57 9 0.0362605
88 9 0.665808
89 9 -0.10817
90 9 -0.0833198
92 9 -0.019124
100 9 0.443626
103 9 -0.164743
105 9 -1.45589
106 9 -1.47414
115 9 0.520359
116 9 -0.0563662
120 9 -0.156642
121 9 0.553196
161 9 -2.12325
162 9 0.663631
165 9 -1.85358
166 9 0.593684
0 10 -0.0463658
1 10 -0.00253837
4 10 -0.193526
5 10 0.0481279
6 10 0.0331281
10 10 3.01662
27 10 0.000243273
28 10 -0.0594368
31 10 -0.214076
74 10 0.246941
75 10 0.187018
77 10 -0.00421966
78 10 0.220774
80 10 0.0696629
81 10 0.0014916
93 10 0.0311097
95 10 -1.00497
97 10 0.0246892
98 10 -0.981626
110 10 0.06054
112 10 0.295647
144 10 -0.795902
148 10 -0.00598005
150 10 -0.881312
152 10 -0.0356251
2 11 0.0361547
3 11 -0.132651
7 11 0.0711861
8 11 -0.321727
9 11 0.051122
11 11 4.5249
29 11 -0.0991329
30 11 0.0298851
32 11 -0.289189
83 11 0.404556
85 11 -0.14556
86 11 -0.0536134
89 11 0.491859
90 11 0.61137
92 11 -0.136217
100 11 0.0730535
101 11 -1.49047
103 11 0.00231819
105 11 -1.49385
113 11 0.490037
115 11 -0.0295258
155 11 -1.70824
158 11 0.558214
162 11 -1.929
165 11 0.491469
1 12 0.00730722
