2445
381 381
0 0 2.99602
24 0 -0.823911
25 0 0.079152
53 0 -0.790451
66 0 -0.24761
74 0 -0.517508
98 0 0.0561138
113 0 -0.471642
120 0 -0.25282
1 1 3.14807
25 1 0.100794
26 1 -0.905373
52 1 -0.872465
54 1 0.120875
66 1 -0.546448
74 1 -0.212674
75 1 -0.206261
82 1 -0.601131
2 2 3.18664
26 2 -0.938909
27 2 0.158452
55 2 0.179152
66 2 -0.241655
75 2 -0.579248
94 2 -0.973008
110 2 -0.529123
119 2 -0.234956
3 3 3.0423
24 3 -0.857919
27 3 0.136339
66 3 -0.498586
93 3 -0.892421
99 3 0.112951
110 3 -0.275793
113 3 -0.281351
122 3 -0.456223
4 4 3.37904
28 4 0.21565
29 4 -1.02603
55 4 0.19828
67 4 -0.676147
75 4 -0.199046
95 4 -1.05943
111 4 -0.191029
119 4 -0.615906
5 5 3.3535
29 5 -0.993286
30 5 0.155562
54 5 0.139206
56 5 -0.961296
67 5 -0.16148
75 5 -0.636555
76 5 -0.70292
82 5 -0.169297
6 6 3.38792
31 6 0.0242137
32 6 -0.870913
58 6 0.01102
68 6 -0.0971083
77 6 -0.701544
86 6 -0.843124
105 6 -0.786526
116 6 -0.104406
7 7 3.35386
32 7 -0.89998
33 7 0.0920948
56 7 -0.930154
57 7 0.0770822
68 7 -0.738758
76 7 -0.130333
77 7 -0.137914
82 7 -0.664414
8 8 2.96843
34 8 -0.725436
35 8 0.0195689
53 8 -0.757603
69 8 -0.542785
74 8 -0.218286
97 8 -0.00297754
112 8 -0.223096
120 8 -0.492426
9 9 3.13106
35 9 0.0405651
36 9 -0.808853
52 9 -0.840261
57 9 0.0598137
69 9 -0.182325
74 9 -0.569874
77 9 -0.630438
82 9 -0.176245
10 10 3.14148
36 10 -0.778345
37 10 -0.0229178
58 10 -0.00480723
69 10 -0.600992
77 10 -0.144547
85 10 -0.748863
104 10 -0.150233
116 10 -0.669292
11 11 2.96422
34 11 -0.694035
37 11 -0.043021
69 11 -0.187537
84 11 -0.663497
96 11 -0.0648733
104 11 -0.576076
112 11 -0.519863
271 11 -0.191879
12 12 4.46879
38 12 0.196557
39 12 -1.31657
59 12 -1.29198
60 12 0.193347
70 12 -1.04704
78 12 -0.00897361
79 12 0.00492958
83 12 -1.18148
13 13 4.38938
39 13 -1.3429
40 13 0.267161
61 13 0.267866
70 13 -0.0449815
79 13 -1.1156
92 13 -1.37071
109 13 -0.999253
118 13 -0.0314286
14 14 4.95114
41 14 0.255304
42 14 -1.47757
61 14 0.264164
71 14 -1.34086
79 14 0.0199914
91 14 -1.50116
