17097
1465 1465
0 0 2.78569
24 0 0.0356998
25 0 -0.186397
53 0 0.0285307
66 0 -0.0107561
74 0 -0.0408633
98 0 -0.177145
113 0 -0.0360263
120 0 -0.011798
323 0 -0.00109783
324 0 -0.900939
325 0 0.00135065
326 0 -0.88737
427 0 0.0397178
428 0 0.143005
429 0 0.0976327
430 0 0.216838
489 0 0.155606
490 0 0.0421101
567 0 0.100797
568 0 0.198673
593 0 -0.598327
594 0 -0.175476
595 0 -0.629833
596 0 -0.186589
1 1 2.92796
25 1 -0.195929
26 1 0.0472303
52 1 0.0399495
54 1 -0.205773
66 1 -0.0435652
74 1 -0.0065389
75 1 -0.00525647
82 1 -0.0492265
327 1 -0.974471
328 1 0.0414036
329 1 -0.987446
330 1 0.0406897
429 1 0.234268
430 1 0.0851502
431 1 0.170872
432 1 0.0151066
487 1 0.185414
488 1 0.0179054
491 1 0.255661
492 1 0.0811096
597 1 -0.101804
598 1 -0.722316
599 1 -0.088127
600 1 -0.75945
2 2 2.9635
26 2 0.054385
27 2 -0.212231
55 2 -0.221951
66 2 -0.00956532
75 2 -0.0466274
94 2 0.0614268
110 2 -0.0413924
119 2 -0.00822569
331 2 -1.05761
332 2 0.0993232
333 2 -1.04337
334 2 0.0992752
431 2 0.0261832
432 2 0.171315
433 2 0.101641
434 2 0.229833
493 2 0.250042
494 2 0.0975695
558 2 0.15826
559 2 0.0231105
601 2 -0.685882
602 2 -0.150076
603 2 -0.72011
604 2 -0.135789
3 3 2.82837
24 3 0.0427589
27 3 -0.202794
66 3 -0.0385417
93 3 0.0497189
99 3 -0.193612
110 3 -0.0136233
113 3 -0.0147346
122 3 -0.0340322
335 3 0.0558125
336 3 -0.957492
337 3 0.0586372
338 3 -0.972177
427 3 0.14261
428 3 0.0500713
433 3 0.21236
434 3 0.113742
556 3 0.131221
557 3 0.0474005
569 3 0.116999
570 3 0.195036
605 3 -0.233396
606 3 -0.594405
607 3 -0.221543
608 3 -0.565134
4 4 3.14339
28 4 -0.242373
29 4 0.0647808
55 4 -0.231986
67 4 -0.0562303
75 4 -0.00381374
95 4 0.0719634
111 4 -0.0022107
119 4 -0.0500497
339 4 -1.15009
340 4 0.132363
341 4 -1.13659
342 4 0.135973
435 4 0.294135
436 4 0.0793182
437 4 0.206326
438 4 0.000312967
493 4 0.0843618
494 4 0.270255
560 4 0.19101
561 4 -0.00319281
609 4 -0.0402567
610 4 -0.868957
611 4 -0.0573526
