42393
5745 5745
0 0 2.94234
480 0 -0.793586
481 0 0.0573986
977 0 -0.785129
1410 0 -0.268621
1538 0 -0.471402
1930 0 0.0513656
1989 0 -0.46076
2018 0 -0.269833
1 1 2.972
481 1 0.0633551
482 1 -0.812913
976 1 -0.804476
978 1 0.0692331
1410 1 -0.477629
1538 1 -0.2602
1539 1 -0.258921
1762 1 -0.488712
2 2 2.98257
482 2 -0.821384
483 2 0.0776531
979 2 0.083553
1226 2 -0.829888
1410 2 -0.267363
1539 2 -0.484083
1667 2 -0.473224
1794 2 -0.266061
3 3 2.95323
480 3 -0.802077
483 3 0.0716764
1227 3 -0.810601
1410 3 -0.466881
1667 3 -0.275741
1931 3 0.0656248
1989 3 -0.276977
2033 3 -0.45645
4 4 3.0144
484 4 0.0951141
485 4 -0.841003
979 4 0.089374
1225 4 -0.849485
1411 4 -0.502078
1539 4 -0.257596
1666 4 -0.256225
1794 4 -0.490763
5 5 3.00422
485 5 -0.832556
486 5 0.0807448
978 5 0.0750303
980 5 -0.824145
1411 5 -0.24906
1539 5 -0.49528
1540 5 -0.506833
1762 5 -0.250409
6 6 3.03912
486 6 0.0863742
487 6 -0.852533
981 6 -0.84415
1229 6 0.0919162
1411 6 -0.513754
1540 6 -0.240451
1668 6 -0.23903
1795 6 -0.525811
7 7 3.04886
484 7 0.100771
487 7 -0.860953
1224 7 -0.869408
1228 7 0.106343
1411 7 -0.247665
1666 7 -0.509107
1668 7 -0.52091
1842 7 -0.246223
8 8 2.98735
488 8 0.0515654
489 8 -0.799131
983 8 0.0459091
1353 8 -0.79087
1412 8 -0.234513
1541 8 -0.505384
1732 8 -0.517461
1827 8 -0.235815
9 9 2.99518
489 9 -0.807431
490 9 0.0662313
980 9 -0.815769
982 9 0.0605447
1412 9 -0.511954
1540 9 -0.241824
1541 9 -0.24315
1762 9 -0.500147
10 10 3.03056
490 10 0.0718307
491 10 -0.827498
981 10 -0.835805
1230 10 0.0773406
1412 10 -0.233162
1540 10 -0.518763
1669 10 -0.53109
1795 10 -0.231764
11 11 3.02325
488 11 0.0571324
491 11 -0.81923
1231 11 0.0626075
1352 11 -0.811004
1412 11 -0.524154
1669 11 -0.22442
1732 11 -0.225795
1850 11 -0.536768
12 12 2.93253
492 12 -0.768317
493 12 0.0429849
977 12 -0.776705
1413 12 -0.476267
1538 12 -0.261433
1929 12 0.0369724
1988 12 -0.262621
2018 12 -0.465401
13 13 2.96255
493 13 0.0489193
494 13 -0.78771
976 13 -0.796075
982 13 0.0547732
1413 13 -0.252966
1538 13 -0.482374
1541 13 -0.493695
1762 13 -0.251711
14 14 2.95427
494 14 -0.779382
495 14 0.0343381
983 14 0.0401659
1354 14 -0.771092
1413 14 -0.487478
1541 14 -0.244428
1733 14 -0.245659
1827 14 -0.499052
15 15 2.92386
492 15 -0.759964
495 15 0.028428
1355 15 -0.751649
1413 15 -0.254176
1733 15 -0.481495
1928 15 0.0224378
1988 15 -0.47039
2040 15 -0.255338
16 16 3.10418
496 16 0.0784544
497 16 -0.860562
985 16 0.0835344
1350 16 -0.852419
1414 16 -0.564487
1542 16 -0.203658
1731 16 -0.20519
1826 16 -0.578297
17 17 3.11021
497 17 -0.86875
498 17 0.093307
984 17 0.0984323
986 17 -0.876981
1414 17 -0.212636
1542 17 -0.572198
1543 17 -0.558718
1763 17 -0.211084
18 18 3.06885
498 18 0.0880814
499 18 -0.847931
987 18 -0.856202
1230 18 0.0827584
1414 18 -0.551153
1543 18 -0.221521
1669 18 -0.222995
1795 18 -0.53827
19 19 3.06214
496 19 0.0732713
499 19 -0.8397
1231 19 0.067988
1351 19 -0.831512
1414 19 -0.214139
1669 19 -0.543837
1731 19 -0.557028
1850 19 -0.215591
20 20 3.07686
500 20 -0.872863
501 20 0.102728
987 20 -0.864513
1229 20 0.0973683
1415 20 -0.228822
1543 20 -0.545693
1668 20 -0.533098
1795 20 -0.230317
21 21 3.11759
501 21 0.107993
502 21 -0.893564
986 21 -0.885252
988 21 0.11316
1415 21 -0.553359
1543 21 -0.219997
1544 21 -0.218425
1763 21 -0.566531
22 22 3.12624
502 22 -0.901916
503 22 0.122522
989 22 0.127728
1233 22 -0.910305
1415 22 -0.227279
1544 22 -0.561269
1670 22 -0.548389
1796 22 -0.225687
23 23 3.08609
500 23 -0.88125
503 23 0.117221
1228 23 0.111827
1232 23 -0.889675
1415 23 -0.540624
1668 23 -0.237563
1670 23 -0.236047
1842 23 -0.5283
24 24 3.20876
