3028
220 220
0 0 7.11336
1 0 -0.294392
2 0 -0.144605
3 0 0.365358
5 0 -0.178721
6 0 -0.0997936
7 0 -0.0489655
10 0 -0.015502
16 0 -0.0458986
17 0 0.259823
20 0 -0.215424
21 0 0.0482776
22 0 -0.520368
23 0 0.172425
28 0 -0.263064
29 0 0.101728
34 0 -0.119584
35 0 0.0188067
36 0 0.622064
37 0 -1.66181
38 0 -1.87417
39 0 0.814411
40 0 -0.125699
41 0 -0.0813414
48 0 -1.02484
49 0 0.153557
50 0 -0.0152873
51 0 0.264959
52 0 -2.36123
53 0 0.883221
54 0 -0.317534
55 0 0.813103
64 0 0.760142
65 0 -1.30649
66 0 -0.0327277
67 0 -0.0471754
68 0 -2.28987
69 0 1.22694
82 0 -0.0268266
83 0 -0.0415668
146 0 -0.198707
147 0 -0.153643
149 0 -0.0457928
0 1 -0.294392
1 1 7.82355
2 1 -0.161251
4 1 0.2225
5 1 -0.14787
8 1 0.011958
9 1 -0.0683769
13 1 -0.0749819
18 1 -0.576761
19 1 0.693904
24 1 -0.562252
25 1 0.214435
26 1 0.0448974
27 1 -0.0453548
30 1 -0.0631929
31 1 0.143908
32 1 -0.799319
33 1 0.287596
38 1 -0.167431
39 1 -0.182893
40 1 0.985506
41 1 -2.40207
42 1 -1.86506
43 1 0.574724
56 1 -0.887447
57 1 2.2902
58 1 -6.1541
59 1 2.39048
60 1 0.255127
61 1 -0.398239
62 1 1.01905
63 1 -0.648834
64 1 -0.0760347
65 1 -0.121407
66 1 0.647087
67 1 -1.09006
68 1 1.21993
69 1 -2.09461
80 1 -0.0170561
81 1 -0.0317963
146 1 0.0323588
148 1 -0.109745
149 1 0.218168
0 2 -0.144605
1 2 -0.161251
2 2 10.0241
3 2 -0.053202
4 2 0.0146596
9 2 0.0888046
10 2 -0.271007
15 2 -0.499943
16 2 0.102038
17 2 -0.27134
18 2 -0.0828953
19 2 0.187126
20 2 0.188989
21 2 -0.587751
24 2 -0.0505099
25 2 0.0155677
32 2 0.0160222
33 2 -0.0582965
34 2 -3.08038
35 2 2.17052
38 2 0.831928
39 2 -2.20768
40 2 -3.16231
41 2 1.01754
48 2 0.824476
49 2 -0.312278
50 2 0.895867
51 2 -2.48174
56 2 -0.422554
57 2 0.31703
58 2 -0.801828
59 2 1.07033
68 2 -0.0684104
69 2 -0.0457091
84 2 2.17679
85 2 -3.99051
86 2 -0.310337
87 2 -0.679224
96 2 0.0106641
97 2 -0.0160286
149 2 -0.131192
150 2 0.405629
157 2 -0.351213
0 3 0.365358
2 3 -0.053202
3 3 13.0236
6 3 -0.00700183
7 3 -0.0720684
10 3 -0.171902
16 3 1.17462
17 3 -0.757017
20 3 -4.58144
21 3 1.26484
22 3 -4.15285
23 3 1.00547
28 3 0.0043575
29 3 -0.0525197
34 3 0.197502
35 3 -0.563481
36 3 0.0306593
37 3 -0.186548
38 3 -0.539494
39 3 0.182456
44 3 1.00717
45 3 -0.286331
48 3 1.84834
49 3 -5.02558
50 3 1.77612
51 3 -0.649502
52 3 0.339547
53 3 -1.04229
54 3 0.0803417
55 3 -0.00642956
98 3 -0.650674
99 3 0.262005
104 3 -0.0717304
105 3 -0.0332522
106 3 0.0151147
107 3 -0.864698
108 3 -0.191894
109 3 0.189127
110 3 2.08015
111 3 -5.83901
112 3 2.29357
113 3 -0.847309
1 4 0.2225
2 4 0.0146596
4 4 2.60566
8 4 -0.0130725
9 4 -0.0439244
13 4 -0.0476935
18 4 0.0805695
19 4 0.141819
24 4 -0.976493
25 4 0.306085
26 4 -0.770468
27 4 0.16436
30 4 -0.165788
31 4 0.0819815
32 4 -0.0568023
33 4 0.0612062
40 4 -0.0492726
41 4 0.04066
42 4 -0.508013
43 4 0.178315
46 4 0.244606
47 4 -0.173281
56 4 -0.258326
57 4 0.379421
58 4 -0.430743
59 4 0.211424
60 4 0.615712
61 4 -1.70118
62 4 0.766753
63 4 -0.293158
100 4 -0.00646404
101 4 0.0168447
102 4 -0.176225
103 4 0.0624769
114 4 0.480443
115 4 -1.29111
116 4 0.502988
117 4 -0.18573
118 4 -0.0167292
119 4 0.0854344
120 4 -0.0815884
121 4 0.0274386
0 5 -0.178721
1 5 -0.14787
5 5 4.47522
6 5 -0.228971
11 5 -0.104324
12 5 -0.0916298
13 5 -0.163551
36 5 -0.134226
37 5 -0.159658
42 5 -0.0793753
43 5 -0.0449875
64 5 -1.25199
65 5 0.815593
66 5 -1.05738
67 5 0.65999
68 5 -0.121963
69 5 -0.0968975
70 5 -0.673944
71 5 0.3823
72 5 -0.781419
73 5 0.448366
76 5 -0.0815194
77 5 -0.036147
78 5 -0.017504
79 5 -0.00305625
80 5 0.682023
81 5 -1.283
82 5 -1.63999
83 5 0.949227
92 5 0.00182644
93 5 -0.00495266
146 5 0.134205
147 5 0.190694
148 5 -0.0193238
153 5 -0.132196
154 5 -0.144011
155 5 -0.0233416
0 6 -0.0997936
3 6 -0.00700183
5 6 -0.228971
6 6 5.95766
7 6 -0.116173
11 6 -0.187536
14 6 -0.230665
16 6 0.00294826
17 6 -0.0737121
22 6 0.0156754
23 6 -0.111297
28 6 -1.59648
29 6 1.04341
36 6 -1.33754
37 6 0.621661
52 6 0.0935442
53 6 0.0425796
54 6 -0.014711
55 6 -0.518255
64 6 -0.0748564
65 6 -0.119214
72 6 -0.0340079
73 6 -0.00959012
74 6 -1.75379
75 6 1.00981
76 6 -1.49472
77 6 0.78528
82 6 0.953898
83 6 -1.77017
88 6 -0.301878
89 6 -0.137927
90 6 -0.0175508
91 6 -0.00229779
147 6 0.00923797
151 6 0.180279
152 6 -0.248998
155 6 -0.171903
0 7 -0.0489655
3 7 -0.0720684
6 7 -0.116173
7 7 11.3063
14 7 0.00204613
16 7 -0.533016
17 7 0.186746
22 7 0.848886
23 7 -3.11409
28 7 0.741489
29 7 -1.87526
36 7 -0.462105
37 7 0.162253
44 7 -0.0093121
45 7 -0.0533546
52 7 -0.597933
53 7 1.63516
54 7 -4.49672
55 7 1.65004
74 7 0.00192119
75 7 0.0286143
88 7 0.72524
89 7 -0.0503081
98 7 -2.68366
