13891
835 835
0 0 10.2439
4 0 -0.0877211
5 0 0.510133
10 0 -0.0628321
15 0 -0.126384
17 0 0.343903
23 0 -0.0182248
24 0 -0.0143289
26 0 -0.0403097
75 0 1.00996
76 0 -0.582005
77 0 -3.48208
78 0 0.882525
79 0 0.960237
80 0 -0.398788
81 0 -3.63915
82 0 0.975876
115 0 0.154025
116 0 -0.415606
117 0 -0.11638
118 0 0.0295355
119 0 0.220727
120 0 -0.668359
121 0 -0.288546
122 0 0.0632286
177 0 0.131644
178 0 -0.37875
179 0 -0.133876
180 0 0.0215868
187 0 0.0537786
188 0 -0.229974
189 0 -0.431805
190 0 0.140254
211 0 0.462982
212 0 -1.41563
213 0 0.306784
214 0 -0.0878586
215 0 1.30088
216 0 -3.78225
217 0 1.40216
218 0 -0.49376
219 0 0.31178
220 0 -1.40828
221 0 0.296524
222 0 -0.0318449
223 0 1.27088
224 0 -3.48854
225 0 1.18834
226 0 -0.431476
1 1 8.295
4 1 -0.0521974
6 1 0.354498
10 1 -0.00831821
12 1 -0.0210068
16 1 0.234491
20 1 -0.0571493
24 1 -0.0378727
55 1 -0.00673793
87 1 0.390555
88 1 -0.336676
89 1 -2.51869
90 1 0.661431
91 1 0.320231
92 1 -0.176236
93 1 -2.36694
94 1 0.565888
115 1 0.000844509
116 1 -0.0768726
117 1 -0.366979
118 1 0.128303
125 1 0.0248506
126 1 -0.165071
127 1 -0.58135
128 1 0.197918
159 1 0.00881756
160 1 -0.0617484
161 1 -0.392042
162 1 0.147529
183 1 0.0246771
184 1 -0.136086
185 1 -0.377784
186 1 0.127664
243 1 1.16315
244 1 -3.18385
245 1 1.12237
246 1 -0.409959
247 1 0.098776
248 1 -0.759116
249 1 0.0654992
250 1 0.0450052
251 1 1.22151
252 1 -3.44535
253 1 1.2996
254 1 -0.471407
255 1 0.220175
256 1 -0.788801
257 1 0.10928
258 1 -0.0108754
2 2 7.05416
7 2 0.211897
8 2 -0.0576741
11 2 0.00805017
14 2 -0.0939502
18 2 0.385061
22 2 -0.0468431
25 2 -0.078751
26 2 0.0209999
97 2 -2.55844
98 2 0.713989
99 2 0.726074
100 2 -0.439251
101 2 -2.34891
102 2 0.575709
103 2 0.587538
104 2 -0.173469
131 2 -0.0269911
132 2 0.00666156
133 2 -0.420678
134 2 0.154685
135 2 -0.0443385
136 2 0.0897595
137 2 -0.473424
138 2 0.19531
171 2 -0.093446
172 2 0.137434
173 2 -0.475134
174 2 0.174553
191 2 -0.0690494
192 2 0.0478725
193 2 -0.792687
194 2 0.282281
267 2 1.48157
268 2 -3.91381
269 2 1.47814
270 2 -0.560271
271 2 -0.24309
272 2 0.501057
273 2 -0.383819
274 2 0.16795
275 2 1.76368
276 2 -4.3503
277 2 1.60583
278 2 -0.667869
279 2 -0.562649
280 2 0.811756
281 2 -0.645875
282 2 0.344776
3 3 4.34156
8 3 -0.0301477
9 3 0.104414
11 3 -0.0304597
13 3 -0.0106127
19 3 0.212479
21 3 0.00593324
25 3 0.0178941
72 3 -0.054582
105 3 -1.20377
106 3 0.272547
107 3 0.234042
108 3 -0.207449
109 3 -1.35202
110 3 0.375809
111 3 0.0937435
112 3 0.00570797
135 3 0.117851
136 3 -0.323827
137 3 0.104154
138 3 -0.0700692
139 3 0.0973687
140 3 -0.258627
141 3 0.0218809
142 3 -0.0218146
167 3 -0.0299112
168 3 0.0619436
169 3 -0.313374
170 3 0.132147
195 3 -0.06139
196 3 0.0713917
197 3 -0.541471
198 3 0.194991
283 3 -0.276866
284 3 0.435608
285 3 -0.197621
286 3 0.118739
287 3 0.953371
288 3 -2.54169
289 3 0.978525
290 3 -0.367628
291 3 -0.513067
292 3 0.700147
293 3 -0.434945
294 3 0.261962
295 3 1.06807
296 3 -2.87151
297 3 1.1858
298 3 -0.45275
0 4 -0.0877211
1 4 -0.0521974
4 4 9.28941
5 4 -0.0131316
6 4 -0.0602257
10 4 0.430163
16 4 -0.0104369
17 4 -0.0393394
24 4 0.28869
75 4 -0.37508
76 4 0.130739
77 4 0.814996
78 4 -3.0684
79 4 -0.105075
80 4 0.0109806
87 4 -0.0884863
88 4 0.01876
89 4 0.720294
90 4 -2.91303
91 4 -0.406744
92 4 0.151861
115 4 -0.283626
116 4 0.624233
117 4 0.684175
118 4 -0.453971
119 4 -0.224974
120 4 0.0433894
125 4 -0.62592
126 4 0.209885
185 4 0.038833
186 4 -0.182396
187 4 -0.406961
188 4 0.134777
211 4 -0.4231
212 4 1.16201
213 4 -3.35289
214 4 1.22287
215 4 -1.07682
216 4 0.202521
217 4 0.00790822
218 4 0.177796
243 4 -0.0475029
244 4 0.20435
245 4 -1.09506
246 4 0.337586
247 4 -3.63088
248 4 1.26838
249 4 -0.485458
250 4 1.35773
0 5 0.510133
4 5 -0.0131316
5 5 14.2946
10 5 -0.146029
15 5 -0.0651148
23 5 -0.201538
27 5 0.72513
31 5 -0.0967463
59 5 -0.0142915
77 5 -0.27125
78 5 0.0524764
79 5 -0.867929
80 5 1.61253
81 5 -0.679582
82 5 0.226639
83 5 -0.632115
84 5 1.55023
115 5 -0.0904875
116 5 0.0128062
119 5 1.29699
120 5 -5.06506
121 5 -5.29075
122 5 1.43134
123 5 -0.644961
124 5 0.244568
143 5 -0.317527
144 5 0.0520499
145 5 -1.01153
146 5 0.340918
179 5 0.212604
180 5 -0.597521
181 5 -0.102377
182 5 -0.00507513
215 5 -0.0272925
216 5 0.420686
217 5 -1.41977
218 5 0.192068
219 5 -0.702488
220 5 2.01249
221 5 -5.4531
222 5 1.90307
227 5 0.0683932
228 5 0.153286
229 5 -1.34399
230 5 0.167715
231 5 -5.87429
232 5 2.22417
233 5 -0.798403
234 5 2.06046
1 6 0.354498
4 6 -0.0602257
6 6 11.6603
10 6 -0.0954108
12 6 -0.00390844
20 6 -0.0505275
28 6 0.513317
31 6 -0.00245503
56 6 -0.0883449
85 6 -0.313308
86 6 0.639484
89 6 -0.593403
90 6 0.204459
91 6 -0.524549
92 6 0.730556
93 6 -0.150064
94 6 0.0159806
115 6 -0.569727
116 6 0.203348
123 6 -0.0364059
124 6 -0.0284107
125 6 0.985405
126 6 -3.72266
127 6 -3.52063
128 6 0.860961
147 6 -0.885087
148 6 0.306417
149 6 -0.163587
150 6 0.00552483
161 6 -0.0106803
162 6 -0.0286893
163 6 -0.607637
164 6 0.23284
235 6 -0.753567
236 6 2.04849
237 6 -5.33955
238 6 1.92118
239 6 -0.554086
240 6 -0.123341
241 6 0.156433
242 6 -0.081829
247 6 -0.658447
248 6 1.83124
249 6 -4.95147
250 6 1.77668
251 6 0.0632511
252 6 0.125215
253 6 -0.653289
254 6 -0.0413971
2 7 0.211897
7 7 3.41884
8 7 -0.0383552
11 7 -0.0325068
14 7 0.00858355
22 7 -0.0530549
29 7 0.0960219
32 7 0.0024763
58 7 -0.0198466
95 7 -0.237346
96 7 0.399589
97 7 0.00315439
98 7 -0.0274841
99 7 -0.0784381
100 7 0.329458
101 7 -0.397851
102 7 0.139718
129 7 0.0311874
130 7 -0.0152718
131 7 0.287989
132 7 -1.17754
133 7 -1.30014
134 7 0.369506
135 7 -0.213747
136 7 0.0891253
151 7 -0.00662326
152 7 -0.00795165
153 7 -0.1779
154 7 0.0650614
173 7 -0.0423642
174 7 0.0550906
175 7 -0.215052
176 7 0.0781844
259 7 0.0576592
260 7 -0.0600505
261 7 0.128773
262 7 -0.136984
263 7 -0.249654
264 7 0.664962
265 7 -1.7673
266 7 0.664823
267 7 0.157253
268 7 -0.289099
269 7 0.29098
270 7 -0.23252
271 7 -2.0155
272 7 0.818139
273 7 -0.308075
274 7 0.735978
2 8 -0.0576741
3 8 -0.0301477
7 8 -0.0383552
8 8 5.61378
9 8 0.00715571
11 8 0.152711
18 8 0.0196627
19 8 -0.0661981
25 8 0.290562
99 8 -0.397459
100 8 0.145399
101 8 0.527626
102 8 -1.89634
103 8 0.12145
104 8 -0.0818707
107 8 0.0765464
108 8 -0.0374273
109 8 0.408135
110 8 -1.71942
111 8 -0.391662
112 8 0.163004
131 8 -0.335839
132 8 0.124861
135 8 -0.309697
136 8 0.443972
137 8 0.303306
138 8 -0.0717518
139 8 0.0171432
140 8 -0.0251583
193 8 -0.0662111
194 8 0.0636341
195 8 -0.660792
196 8 0.236712
271 8 -0.460825
272 8 1.2221
273 8 -3.20239
274 8 1.20581
275 8 0.304176
276 8 -0.502347
277 8 0.771427
278 8 -0.583753
287 8 0.144882
288 8 -0.334189
289 8 0.484027
290 8 -0.226579
291 8 -0.557202
292 8 1.32897
293 8 -3.58461
294 8 1.46486
3 9 0.104414
8 9 0.00715571
9 9 1.82055
11 9 -0.0173915
13 9 -0.0230437
21 9 -0.00718656
30 9 0.0406483
32 9 -0.0115022
57 9 0.00165861
105 9 -0.239845
106 9 0.0848983
107 9 0.00984944
108 9 0.0618324
109 9 0.0215742
110 9 -0.024137
113 9 -0.100722
114 9 0.126853
129 9 -0.131032
130 9 0.0471539
135 9 0.0396254
136 9 -0.0294087
139 9 0.175632
140 9 -0.607445
141 9 -0.522959
142 9 0.115973
155 9 -0.0951329
156 9 0.035931
157 9 0.00367868
158 9 -0.00620137
165 9 -0.00899192
166 9 0.0191888
167 9 -0.120392
168 9 0.0517829
283 9 -0.182595
284 9 0.482144
285 9 -1.15878
286 9 0.425186
287 9 0.251242
288 9 -0.21231
289 9 0.109771
290 9 -0.168522
299 9 -0.144209
300 9 0.37475
301 9 -1.00405
302 9 0.386724
303 9 0.0365052
304 9 -0.052125
305 9 0.12337
306 9 -0.0886481
0 10 -0.0628321
1 10 -0.00831821
4 10 0.430163
5 10 -0.146029
6 10 -0.0954108
10 10 12.9638
27 10 -0.00812943
28 10 -0.0926265
31 10 0.615085
77 10 0.216028
78 10 -0.637451
79 10 0.208526
80 10 -0.585164
83 10 -0.0172042
84 10 -0.0683582
85 10 0.239464
86 10 -0.628332
89 10 0.0334313
90 10 -0.208645
91 10 0.000400627
92 10 -0.0583133
115 10 1.14844
116 10 -0.687933
119 10 -4.48048
120 10 1.20036
123 10 1.07176
124 10 -0.466129
125 10 -4.2661
126 10 1.07091
145 10 0.0277498
146 10 -0.237347
149 10 0.323683
150 10 -0.947607
215 10 1.92494
216 10 -0.682053
217 10 1.84415
218 10 -5.21092
231 10 0.0377685
232 10 0.114492
233 10 0.00920268
234 10 -0.93417
239 10 1.99524
240 10 -0.777827
241 10 2.13992
242 10 -5.61506
247 10 0.265947
248 10 0.020716
249 10 0.0693122
250 10 -1.02126
2 11 0.00805017
3 11 -0.0304597
7 11 -0.0325068
8 11 0.152711
9 11 -0.0173915
11 11 2.56713
