825
103 103
0 0 8.22432
1 0 0.559375
2 0 0.253303
3 0 -0.689585
5 0 0.338101
6 0 0.1714
7 0 -0.158157
10 0 -0.0352519
14 0 -0.392081
18 0 0.33578
19 0 0.83548
22 0 0.460015
25 0 0.119806
26 0 -1.7586
27 0 -2.12459
28 0 -0.0317913
32 0 -0.37884
33 0 -1.79705
36 0 -1.35063
37 0 -0.1175
38 0 -2.29862
45 0 -0.0926204
0 1 0.559375
1 1 8.57251
2 1 0.294125
4 1 -0.409293
5 1 0.281691
8 1 0.0511489
9 1 -0.226935
13 1 0.13889
15 1 0.254056
20 1 0.971368
21 1 -0.116802
23 1 -0.260013
24 1 1.17013
27 1 0.11743
28 1 -2.66834
29 1 -1.84566
34 1 -4.48059
35 1 1.02129
36 1 0.00686149
37 1 -1.14662
38 1 -2.20138
44 1 -0.0661575
0 2 0.253303
1 2 0.294125
2 2 11.772
3 2 -0.169015
4 2 0.0664342
9 2 -0.165142
10 2 0.479276
14 2 0.458699
15 2 -0.355659
17 2 0.991542
18 2 0.944487
20 2 -0.0895565
24 2 -0.37015
25 2 -3.70365
27 2 -2.33341
28 2 -3.10803
32 2 -1.82734
34 2 1.22805
38 2 -0.0814723
46 2 -4.19024
47 2 0.194417
52 2 -0.213834
0 3 -0.689585
2 3 -0.169015
3 3 14.5229
6 3 -0.00855532
7 3 0.100066
10 3 0.275918
14 3 0.419781
18 3 -5.11108
19 3 -4.31722
22 3 0.0275359
25 3 0.81183
26 3 0.246053
27 3 0.892112
30 3 -0.298805
32 3 -3.47459
33 3 -0.345524
53 3 1.14956
56 3 -0.0825131
57 3 0.35752
58 3 -4.62011
1 4 -0.409293
2 4 0.0664342
4 4 2.96778
8 4 0.0167137
9 4 0.0699302
13 4 -0.157692
15 4 -0.374802
20 4 -1.16105
21 4 -0.759647
23 4 0.345823
24 4 -0.202613
28 4 -0.113739
29 4 0.799563
31 4 0.147423
34 4 0.830782
35 4 -1.49405
54 4 -0.028554
55 4 0.241287
59 4 -0.910258
60 4 0.0886801
0 5 0.338101
1 5 0.281691
5 5 5.2875
6 5 0.435069
11 5 0.199052
12 5 0.172823
13 5 0.310764
26 5 0.104199
29 5 -0.0143932
36 5 -1.36517
37 5 -1.13758
38 5 0.0689723
39 5 -0.686505
40 5 -0.810745
42 5 -0.0227265
43 5 -0.0837458
44 5 -1.28242
45 5 -1.71758
50 5 -0.0773056
0 6 0.1714
3 6 -0.00855532
5 6 0.435069
6 6 7.03123
7 6 0.199927
11 6 0.355488
14 6 0.0536242
16 6 0.457523
19 6 0.16015
22 6 -1.93359
26 6 -1.56624
33 6 -0.0283708
36 6 0.000574447
40 6 -0.101491
41 6 -1.88266
42 6 -1.4758
45 6 -1.78242
48 6 0.0864075
49 6 -0.146541
0 7 -0.158157
3 7 0.100066
6 7 0.199927
7 7 12.9169
14 7 0.785301
16 7 -0.00694444
19 7 -3.62718
22 7 -1.94435
26 7 0.770501
30 7 -0.159956
33 7 -3.16563
41 7 -0.227094
48 7 0.425834
53 7 -3.35369
58 7 0.832452
63 7 -4.73648
64 7 -0.212628
1 8 0.0511489
4 8 0.0167137
8 8 1.16274
12 8 0.0479477
13 8 -0.0222294
15 8 -0.13374
21 8 -0.524224
23 8 -0.395738
29 8 -0.118782
31 8 0.135088
35 8 0.574624
43 8 0.0482314
51 8 -0.209858
54 8 -0.0258415
60 8 -0.445867
67 8 0.00441702
68 8 -0.23836
1 9 -0.226935
2 9 -0.165142
4 9 0.0699302
9 9 4.53363
15 9 0.532012
17 9 0.202083
20 9 -1.53938
24 9 -0.935589
28 9 1.1709
31 9 -0.0473451
34 9 -2.28696
46 9 0.133316
52 9 -0.858292
55 9 0.0254101
59 9 0.092114
69 9 -0.605691
70 9 -0.0354412
0 10 -0.0352519
2 10 0.479276
3 10 0.275918
10 10 22.9715
14 10 0.115757
17 10 -0.536458
18 10 -5.91643
25 10 -3.7614
27 10 0.429454
30 10 1.18358
32 10 -0.896756
46 10 -0.392907
47 10 3.35396
56 10 -6.34594
57 10 -4.91955
61 10 -0.388136
62 10 -10.7474
5 11 0.199052
6 11 0.355488
11 11 3.15391
12 11 0.186458
16 11 0.115594
39 11 0.0179726
40 11 -0.806787
41 11 0.0948157
42 11 -1.33448
45 11 0.0828982
49 11 -0.510955
50 11 -0.766208
65 11 -0.0256098
66 11 -0.297819
71 11 -0.438803
72 11 -0.0677365
5 12 0.172823
8 12 0.0479477
11 12 0.186458
12 12 2.19216
13 12 0.190578
23 12 -0.020524
39 12 -0.695963
40 12 0.0759997
43 12 -0.752179
44 12 0.059213
50 12 -0.733792
51 12 -0.180712
67 12 -0.164723
68 12 -0.0361819
71 12 -0.0345691
72 12 -0.332649
1 13 0.13889
4 13 -0.157692
5 13 0.310764
8 13 -0.0222294
12 13 0.190578
13 13 5.06156
15 13 0.848687
21 13 0.634567
23 13 -0.334851
29 13 -1.55519
35 13 -3.09701
37 13 0.0892312
39 13 -0.00498111
43 13 -0.795647
44 13 -1.21758
51 13 -0.0853758
0 14 -0.392081
2 14 0.458699
3 14 0.419781
6 14 0.0536242
7 14 0.785301
10 14 0.115757
14 14 18.1198
18 14 -0.605346
19 14 -3.34337
22 14 0.409425
25 14 0.667781
26 14 -0.211742
27 14 -1.82299
32 14 -7.7414
33 14 -6.58759
1 15 0.254056
2 15 -0.355659
4 15 -0.374802
8 15 -0.13374
9 15 0.532012
13 15 0.848687
15 15 11.2161
20 15 -1.84525
21 15 0.673369
23 15 0.215164
24 15 0.47605
28 15 1.18495
29 15 -3.81163
34 15 -5.10038
35 15 -3.72348
6 16 0.457523
7 16 -0.00694444
11 16 0.115594
16 16 5.1556
22 16 0.168465
41 16 -1.76512
42 16 0.00106036
48 16 -0.425834
49 16 -0.431809
63 16 0.215703
64 16 -2.50052
65 16 -0.949182
66 16 -0.0912088
73 16 -0.927098
2 17 0.991542
9 17 0.202083
10 17 -0.536458
17 17 8.97521
24 17 -0.0194828
25 17 0.302657
46 17 -3.75218
47 17 0.812707
52 17 -0.808375
61 17 -5.49423
62 17 0.353386
69 17 -0.128392
70 17 -0.827808
74 17 -2.18261
0 18 0.33578
2 18 0.944487
3 18 -5.11108
10 18 -5.91643
14 18 -0.605346
18 18 22.1111
25 18 -3.60182
27 18 -0.74394
30 18 -4.7705
32 18 -0.928662
56 18 0.0864168
57 18 -2.34832
0 19 0.83548
3 19 -4.31722
6 19 0.16015
7 19 -3.62718
14 19 -3.34337
19 19 18.5956
22 19 -0.0893505
26 19 -0.459478
30 19 0.598665
33 19 -1.58273
53 19 -4.43482
58 19 -3.0281
1 20 0.971368
2 20 -0.0895565
4 20 -1.16105
9 20 -1.53938
15 20 -1.84525
20 20 5.44229
24 20 0.910989
28 20 -0.466539
31 20 0.116831
34 20 -1.18054
55 20 -1.18882
59 20 -0.0407695
1 21 -0.116802
4 21 -0.759647
8 21 -0.524224
13 21 0.634567
15 21 0.673369
21 21 3.06083
23 21 -1.09327
29 21 -0.194085
31 21 -0.688998
35 21 -1.0258
54 21 0.0852495
60 21 -0.121223
0 22 0.460015
3 22 0.0275359
6 22 -1.93359
7 22 -1.94435
14 22 0.409425
16 22 0.168465
19 22 -0.0893505
22 22 14.2845
26 22 -1.70621
33 22 -5.53242
41 22 0.183926
48 22 -4.00974
1 23 -0.260013
4 23 0.345823
8 23 -0.395738
12 23 -0.020524
13 23 -0.334851
15 23 0.215164
21 23 -1.09327
23 23 4.33481
29 23 0.934161
35 23 -2.73808
43 23 -0.419304
51 23 -0.521534
1 24 1.17013
2 24 -0.37015
4 24 -0.202613
9 24 -0.935589
15 24 0.47605
17 24 -0.0194828
20 24 0.910989
24 24 13.7989
28 24 -5.30531
34 24 -6.53464
46 24 -1.52767
52 24 -1.15003
0 25 0.119806
2 25 -3.70365
3 25 0.81183
10 25 -3.7614
14 25 0.667781
17 25 0.302657
18 25 -3.60182
25 25 25.8666
27 25 -0.555747
32 25 -8.87087
46 25 2.24717
47 25 -8.82748
0 26 -1.7586
3 26 0.246053
5 26 0.104199
6 26 -1.56624
7 26 0.770501
14 26 -0.211742
19 26 -0.459478
22 26 -1.70621
26 26 10.3816
33 26 -1.88419
36 26 -2.36788
45 26 -1.35232
0 27 -2.12459
1 27 0.11743
2 27 -2.33341
3 27 0.892112
10 27 0.429454
14 27 -1.82299
18 27 -0.74394
25 27 -0.555747
27 27 12.5343
28 27 -2.77128
32 27 -1.6253
38 27 -1.73858
0 28 -0.0317913
1 28 -2.66834
2 28 -3.10803
4 28 -0.113739
9 28 1.1709
15 28 1.18495
20 28 -0.466539
24 28 -5.30531
27 28 -2.77128
28 28 14.5484
34 28 -0.970337
38 28 -1.30681
1 29 -1.84566
4 29 0.799563
5 29 -0.0143932
8 29 -0.118782
13 29 -1.55519
15 29 -3.81163
21 29 -0.194085
23 29 0.934161
29 29 9.49179
35 29 -1.19961
37 29 -1.69134
44 29 -0.709732
3 30 -0.298805
7 30 -0.159956
10 30 1.18358
18 30 -4.7705
19 30 0.598665
30 30 35.0348
53 30 0.936187
56 30 1.43481
57 30 -15.4851
58 30 -13.3898
4 31 0.147423
8 31 0.135088
9 31 -0.0473451
20 31 0.116831
21 31 -0.688998
31 31 1.79763
54 31 0.0312891
55 31 0.0920389
59 31 -0.893864
60 31 -0.547756
0 32 -0.37884
2 32 -1.82734
3 32 -3.47459
10 32 -0.896756
14 32 -7.7414
18 32 -0.928662
25 32 -8.87087
27 32 -1.6253
32 32 26.5094
0 33 -1.79705
3 33 -0.345524
