2445
381 381
0 0 9.71552
24 0 -2.72647
25 0 0.278327
53 0 -2.50841
66 0 -0.88551
74 0 -1.77629
98 0 0.168343
113 0 -1.43825
120 0 -0.73867
1 1 13.7352
25 1 0.410686
26 1 -4.03685
52 1 -3.72048
54 1 0.564966
66 1 -2.27172
74 1 -0.844638
75 1 -0.983155
82 1 -2.74333
2 2 15.0804
26 2 -4.35976
27 2 0.698518
55 2 0.909217
66 2 -1.04361
75 2 -2.88228
94 2 -4.68828
110 2 -2.37236
119 2 -1.2125
3 3 10.6087
24 3 -2.94379
27 3 0.516242
66 3 -1.85455
93 3 -3.15897
99 3 0.362498
110 3 -1.05832
113 3 -0.886702
122 3 -1.48305
4 4 20.8067
28 4 1.41098
29 4 -6.18817
55 4 1.14737
67 4 -4.33275
75 4 -1.12683
95 4 -6.6536
111 4 -1.2736
119 4 -3.63388
5 5 18.9391
29 5 -5.7374
30 5 0.932741
54 5 0.739806
56 5 -5.30183
67 5 -0.988975
75 5 -3.45844
76 5 -4.11563
82 5 -0.877151
6 6 15.4392
31 6 0.117494
32 6 -4.09103
58 6 0.047722
68 6 -0.483611
77 6 -3.09877
86 6 -3.72072
105 6 -3.68927
116 6 -0.432104
7 7 17.1519
32 7 -4.47822
33 7 0.500099
56 7 -4.88195
57 7 0.371304
68 7 -3.90254
76 7 -0.724938
77 7 -0.644566
82 7 -3.28136
8 8 8.73855
34 8 -2.07531
35 8 0.0630263
53 8 -2.29093
69 8 -1.67959
74 8 -0.712553
97 8 -0.00737886
112 8 -0.587467
120 8 -1.37367
9 9 12.3822
35 9 0.15034
36 9 -3.11097
52 9 -3.41157
57 9 0.253709
69 9 -0.652982
74 9 -2.15867
77 9 -2.59501
82 9 -0.76444
10 10 11.0176
36 10 -2.81948
37 10 -0.0740652
58 10 -0.0173733
69 10 -2.02879
77 10 -0.559825
85 10 -2.53781
104 10 -0.472981
116 10 -2.43196
11 11 7.67768
34 11 -1.86277
37 11 -0.119964
69 11 -0.544154
84 11 -1.65442
96 11 -0.153743
104 11 -1.55864
112 11 -1.28466
271 11 -0.438671
12 12 2.21977
38 12 0.0750187
39 12 -0.707981
59 12 -0.584757
60 12 0.117174
70 12 -0.443696
78 12 -0.0031791
79 12 0.00329472
83 12 -0.666947
13 13 2.97998
39 13 -0.844345
40 13 0.142251
61 13 0.220662
70 13 -0.0222369
79 13 -0.863051
92 13 -0.9946
109 13 -0.57775
118 13 -0.0276947
14 14 6.70431
41 14 0.392966
42 14 -1.87103
61 14 0.306285
71 14 -1.95186
79 14 0.0218532
91 14 -2.15776
108 14 0.0596098
118 14 -1.48064
15 15 5.27101
42 15 -1.60895
43 15 0.199157
60 15 0.160777
62 15 -1.37026
71 15 0.0989672
79 15 -1.1946
80 15 -1.58944
83 15 0.0494025
16 16 10.3571
43 16 0.222403
44 16 -2.98514
63 16 -2.60346
71 16 -2.51597
80 16 0.207356
101 16 0.216174
114 16 0.339279
121 16 -3.21417
17 17 12.5833
41 17 0.471709
44 17 -3.40194
71 17 0.178562
90 17 -3.85562
100 17 0.529764
108 17 -2.99486
114 17 -3.77527
122 17 0.298789
18 18 2.89636
45 18 -0.0307276
46 18 -0.781405
65 18 -0.00607598
72 18 0.119753
81 18 -0.686897
88 18 -0.623005
107 18 -0.941144
117 18 0.0590061
19 19 4.01055
46 19 -0.957824
47 19 0.059401
62 19 -1.15366
64 19 0.0579056
72 19 -1.25439
80 19 0.118269
81 19 0.0611905
83 19 -0.931253
20 20 8.39698
47 20 0.0388705
48 20 -1.93815
63 20 -2.25508
72 20 0.214465
80 20 -2.07535
102 20 -0.020256
115 20 -2.70059
121 20 0.354351
21 21 6.66751
45 21 -0.0841316
48 21 -1.65076
72 21 -1.66731
89 21 -1.39094
103 21 -0.186158
107 21 0.202376
115 21 0.347375
