825
103 103
0 0 11.772
0 10 0.294125
0 11 0.253303
0 12 0.479276
0 13 0.991542
0 14 -0.165142
0 28 0.0664342
0 29 -0.169015
0 31 -3.10803
0 32 -2.33341
0 35 -3.70365
0 36 -4.19024
0 39 -0.37015
0 66 -0.213834
0 82 -0.355659
0 83 -0.0895565
0 87 0.944487
0 88 0.458699
0 89 0.194417
0 92 -0.0814723
0 97 1.22805
0 102 -1.82734
1 1 5.06156
1 10 0.13889
1 15 0.310764
1 16 -0.0222294
1 17 0.190578
1 28 -0.157692
1 30 -1.55519
1 41 -1.21758
1 42 -0.334851
1 45 -0.795647
1 71 -0.0853758
1 74 -0.00498111
1 81 0.634567
1 82 0.848687
1 93 0.0892312
1 96 -3.09701
2 2 7.03123
2 11 0.1714
2 15 0.435069
2 18 0.355488
2 19 0.457523
2 20 0.199927
2 29 -0.00855532
2 33 -1.56624
2 40 -1.78242
2 47 -1.4758
2 49 -1.88266
2 51 -1.93359
2 73 -0.101491
2 77 -0.146541
2 80 0.0864075
2 85 0.16015
2 88 0.0536242
2 94 0.000574447
2 99 -0.0283708
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 0 0.294125
10 1 0.13889
10 10 8.57251
10 11 0.559375
10 14 -0.226935
10 15 0.281691
10 16 0.0511489
10 28 -0.409293
10 30 -1.84566
10 31 -2.66834
10 32 0.11743
10 39 1.17013
10 41 -0.0661575
10 42 -0.260013
10 81 -0.116802
10 82 0.254056
10 83 0.971368
10 92 -2.20138
10 93 -1.14662
10 94 0.00686149
10 96 1.02129
10 97 -4.48059
11 0 0.253303
11 2 0.1714
11 10 0.559375
11 11 8.22432
11 12 -0.0352519
11 15 0.338101
11 20 -0.158157
11 29 -0.689585
11 31 -0.0317913
11 32 -2.12459
11 33 -1.7586
11 35 0.119806
11 40 -0.0926204
11 51 0.460015
11 85 0.83548
11 87 0.33578
11 88 -0.392081
11 92 -2.29862
11 93 -0.1175
11 94 -1.35063
11 99 -1.79705
11 102 -0.37884
12 0 0.479276
12 11 -0.0352519
12 12 22.9715
12 13 -0.536458
12 29 0.275918
12 32 0.429454
12 34 -6.34594
12 35 -3.7614
12 36 -0.392907
12 86 1.18358
12 87 -5.91643
12 88 0.115757
12 89 3.35396
12 90 -10.7474
12 91 -0.388136
12 101 -4.91955
12 102 -0.896756
13 0 0.991542
13 12 -0.536458
13 13 8.97521
13 14 0.202083
13 35 0.302657
13 36 -3.75218
13 37 -2.18261
13 39 -0.0194828
13 66 -0.808375
13 67 -0.827808
13 68 -0.128392
13 89 0.812707
13 90 0.353386
13 91 -5.49423
14 0 -0.165142
14 10 -0.226935
14 13 0.202083
14 14 4.53363
14 28 0.0699302
14 31 1.1709
14 36 0.133316
14 38 0.0254101
14 39 -0.935589
14 66 -0.858292
14 67 -0.0354412
14 68 -0.605691
14 82 0.532012
14 83 -1.53938
14 84 -0.0473451
14 97 -2.28696
14 98 0.092114
15 1 0.310764
15 2 0.435069
15 10 0.281691
15 11 0.338101
15 15 5.2875
