3937
381 381
0 0 11.3358
4 0 0.14113
5 0 -0.958496
10 0 -0.204108
15 0 0.210149
17 0 -0.646807
23 0 -0.0408533
24 0 -0.0356948
26 0 -0.127795
73 0 0.321267
74 0 -3.67728
75 0 0.0541631
76 0 -3.96607
93 0 0.679084
94 0 0.132802
95 0 1.09543
96 0 0.440819
126 0 0.555124
127 0 0.118437
131 0 0.340077
132 0 0.709334
143 0 -0.707925
144 0 -2.78811
145 0 -0.53527
146 0 -2.39732
1 1 9.17887
4 1 0.0779356
6 1 -0.668418
10 1 -0.00947279
12 1 0.02275
16 1 -0.44286
20 1 -0.188171
24 1 -0.122211
55 1 -0.0115988
79 1 -0.108611
80 1 -2.84813
81 1 -0.373159
82 1 -2.56307
93 1 0.0381288
94 1 0.553504
98 1 0.232662
99 1 0.953544
117 1 0.054739
118 1 0.65785
129 1 0.184044
130 1 0.624541
151 1 -2.24309
152 1 -0.0849256
153 1 -2.60704
154 1 -0.274126
2 2 7.82592
7 2 -0.395743
8 2 0.0925827
11 2 0.037802
14 2 0.156356
18 2 -0.720913
22 2 -0.157391
25 2 -0.26636
26 2 0.0968451
84 2 -2.84179
85 2 0.311712
86 2 -2.441
87 2 -0.148217
101 2 -0.0469689
102 2 0.724808
103 2 -0.187224
104 2 0.846342
123 2 -0.364909
124 2 0.726833
133 2 -0.153056
134 2 1.31043
157 2 -2.91802
158 2 0.660193
159 2 -3.53448
160 2 1.39693
3 3 4.82853
8 3 0.0444733
9 3 -0.194797
11 3 -0.102632
13 3 0.0106746
19 3 -0.39813
21 3 0.0261541
25 3 0.0785553
72 3 -0.184789
88 3 -1.27598
89 3 0.0244186
90 3 -1.56566
91 3 -0.375503
103 3 0.495004
104 3 -0.267079
105 3 0.448017
106 3 -0.0578704
121 3 -0.121868
122 3 0.575729
135 3 -0.175864
136 3 0.888883
161 3 0.485562
162 3 -1.9002
163 3 1.09178
164 3 -2.37304
0 4 0.14113
1 4 0.0779356
4 4 10.2793
5 4 -0.0246493
6 4 -0.196985
10 4 -0.809522
16 4 -0.0232271
17 4 -0.125834
24 4 -0.54398
73 4 0.558108
74 4 -3.39944
75 4 0.0776205
79 4 0.0926974
80 4 -3.11111
81 4 0.673548
93 4 -0.174065
94 4 0.0899687
95 4 0.333494
98 4 1.02638
130 4 0.260407
131 4 0.670422
143 4 -2.33294
144 4 -0.303623
151 4 -0.4829
152 4 -2.71202
0 5 -0.958496
4 5 -0.0246493
5 5 15.8166
10 5 0.240611
15 5 -0.210065
23 5 0.339724
27 5 -1.36139
31 5 -0.318131
59 5 -0.0170442
74 5 0.386708
75 5 0.615094
76 5 1.12893
77 5 0.273578
93 5 0.0605869
95 5 -5.31248
96 5 -5.72755
97 5 1.0661
109 5 0.464484
110 5 1.6704
127 5 0.892523
128 5 0.00884463
144 5 -0.52106
145 5 -3.84574
147 5 -0.183729
148 5 -4.42513
1 6 -0.668418
4 6 -0.196985
6 6 12.9021
10 6 0.150388
12 6 0.00422184
20 6 0.0705998
28 6 -0.966728
31 6 0.0197251
56 6 -0.293626
78 6 -0.348643
80 6 0.989735
81 6 -0.00244271
82 6 0.186487
93 6 0.870819
97 6 -0.0781918
98 6 -4.15915
99 6 -3.7829
111 6 1.46342
112 6 0.205227
118 6 -0.0245516
119 6 1.02674
149 6 -4.11082
150 6 0.345717
152 6 -3.56023
153 6 -0.00175583
2 7 -0.395743
7 7 3.79791
8 7 -0.129087
11 7 0.0533594
14 7 0.0421337
22 7 0.0893589
29 7 -0.178469
32 7 0.0125861
58 7 -0.0661369
83 7 0.205771
84 7 -0.0400838
85 7 -0.0546677
86 7 0.652678
100 7 -0.0667718
101 7 -1.20814
102 7 -1.44346
103 7 0.386559
113 7 -0.00370155
114 7 0.306246
124 7 -0.162345
125 7 0.320851
155 7 0.20885
156 7 -1.29597
157 7 0.61424
158 7 -1.6393
2 8 0.0925827
3 8 0.0444733
7 8 -0.129087
8 8 6.23406
9 8 0.0324504
11 8 -0.285159
18 8 0.0882616
19 8 -0.224099
25 8 -0.544285
85 8 0.608335
86 8 -2.14517
87 8 -0.315946
89 8 -0.155091
90 8 -1.80367
91 8 0.708594
101 8 0.579901
103 8 0.141297
104 8 -0.288459
105 8 -0.0571307
134 8 -0.171094
135 8 1.08929
158 8 -2.39164
159 8 1.25174
162 8 0.582504
163 8 -2.93556
3 9 -0.194797
8 9 0.0324504
9 9 2.02925
11 9 0.0271056
13 9 -0.0776633
21 9 0.00967651
30 9 -0.0751016
32 9 -0.038421
57 9 0.0075561
88 9 0.388499
89 9 -0.15526
90 9 -0.0608018
92 9 0.0433429
100 9 0.195111
103 9 -0.110094
105 9 -0.706464
106 9 -0.540311
115 9 0.165491
116 9 -0.0133142
120 9 -0.0374546
121 9 0.225517
161 9 -0.959028
162 9 0.446429
165 9 -0.740945
166 9 0.141754
0 10 -0.204108
1 10 -0.00947279
4 10 -0.809522
5 10 0.240611
6 10 0.150388
10 10 14.3442
27 10 0.00215695
28 10 -0.306241
31 10 -1.1564
74 10 1.06087
75 10 0.884648
77 10 -0.0362395
78 10 1.05016
80 10 0.282735
81 10 0.0159581
93 10 0.285872
95 10 -4.91943
97 10 -0.0560154
