171817
22753 22753
0 0 8.35175
1984 0 -2.23199
1985 0 0.161857
4001 0 -2.25458
5890 0 -1.32883
6402 0 -0.786923
7957 0 0.149845
8074 0 -0.76815
8133 0 -1.29171
1 1 8.75927
1985 1 0.174226
1986 1 -2.35794
4000 1 -2.38184
4002 1 0.186956
5890 1 -0.7879
6402 1 -1.373
6403 1 -1.4117
7362 1 -0.806764
2 2 8.65909
1986 2 -2.33401
1987 2 0.151694
4003 2 0.163827
5010 2 -2.31004
5890 2 -1.36648
6403 2 -0.788313
6915 2 -0.769786
7490 2 -1.40469
3 3 8.25723
1984 3 -2.20935
1987 3 0.139911
5011 3 -2.18666
5890 3 -0.769244
6915 3 -1.32247
7956 3 0.128474
8074 3 -1.28584
8162 3 -0.750796
4 4 9.07398
1988 4 0.189144
1989 4 -2.46334
4003 4 0.17631
5009 4 -2.43805
5891 4 -0.806744
6403 4 -1.45097
6914 4 -1.49083
7490 4 -0.788164
5 5 9.17994
1989 5 -2.4886
1990 5 0.213499
4002 5 0.200046
4004 5 -2.51384
5891 5 -1.49851
6403 5 -0.80704
6404 5 -0.825971
7362 5 -1.45816
6 6 9.61417
1990 6 0.227316
1991 6 -2.62409
4005 6 -2.65071
5013 6 0.241498
5891 6 -0.825517
6404 6 -1.54736
6916 6 -1.58943
7491 6 -0.844486
7 7 9.50228
1988 7 0.202331
1991 7 -2.59745
5008 7 -2.57081
5012 7 0.215873
5891 7 -1.53946
6914 7 -0.805875
6916 7 -0.824481
7714 7 -1.58103
8 8 9.38731
1992 8 0.262998
1993 8 -2.58936
4007 8 0.248283
5517 8 -2.61446
5892 8 -1.51299
6405 8 -0.84455
7172 8 -0.864199
7619 8 -1.47162
9 9 9.28439
1993 9 -2.56422
1994 9 0.238123
4004 9 -2.53905
4006 9 0.224044
5892 9 -0.845126
6404 9 -1.5059
6405 9 -1.46504
7362 9 -0.825839
10 10 9.72468
1994 10 0.252578
1995 10 -2.70389
4005 10 -2.67731
5014 10 0.267409
5892 10 -1.55495
6404 10 -0.845104
6917 10 -0.864441
7491 10 -1.59753
11 11 9.83379
1992 11 0.278098
1995 11 -2.73045
5015 11 0.293587
5516 11 -2.75699
5892 11 -0.864625
6917 11 -1.60536
7172 11 -1.56226
7746 11 -0.884337
12 12 8.44448
1996 12 -2.29959
1997 12 0.184041
4001 12 -2.27711
5893 12 -0.804486
6402 12 -1.33485
7958 12 0.171447
8075 12 -1.29725
8133 12 -0.785381
13 13 8.8578
1997 13 0.197004
1998 13 -2.42949
4000 13 -2.40569
4006 13 0.210338
5893 13 -1.37919
6402 13 -0.805913
6405 13 -0.825122
7362 13 -1.41839
14 14 8.95466
1998 14 -2.45325
1999 14 0.220008
4007 14 0.233954
5518 14 -2.47696
5893 14 -0.823817
6405 14 -1.42477
7173 14 -1.38508
7619 14 -0.843376
15 15 8.53541
1996 15 -2.32201
1999 15 0.206443
5519 15 -2.34436
5893 15 -1.34056
7173 15 -0.821922
7959 15 0.193259
8075 15 -0.80248
8177 15 -1.30247
16 16 10.7699
2000 16 0.342386
2001 16 -3.02802
4009 16 0.359434
5514 16 -3.05754
5894 16 -0.902565
6406 16 -1.80325
7171 16 -1.75648
7618 16 -0.922317
17 17 10.648
2001 17 -2.9985
2002 17 0.314167
4008 17 0.33051
4010 17 -2.96898
5894 17 -1.74762
6406 17 -0.900773
6407 17 -0.88142
7363 17 -1.79385
18 18 10.1791
2002 18 0.298202
2003 18 -2.84861
4011 18 -2.82058
5014 18 0.282616
5894 18 -0.88301
6407 18 -1.69346
6917 18 -1.64909
7491 18 -0.86365
19 19 10.2945
2000 19 0.32573
2003 19 -2.87663
5015 19 0.309463
5515 19 -2.90464
5894 19 -1.70206
6917 19 -0.883982
7171 19 -0.903729
7746 19 -1.65716
20 20 10.0624
2004 20 -2.76451
2005 20 0.270959
4011 20 -2.79255
5013 20 0.256045
5895 20 -1.6846
6407 20 -0.862253
6916 20 -0.843274
7491 20 -1.64075
21 21 10.525
2005 21 0.286241
2006 21 -2.90998
4010 21 -2.93947
4012 21 0.30189
5895 21 -0.860253
6407 21 -1.7385
6408 21 -1.7842
7363 21 -0.879214
22 22 10.4009
2006 22 -2.88049
2007 22 0.258627
4013 22 0.27359
5017 22 -2.85101
5895 22 -1.72911
6408 22 -0.857649
6918 22 -0.839073
7492 22 -1.77428
23 23 9.94443
2004 23 -2.73647
2007 23 0.24402
5012 23 0.229768
5016 23 -2.70842
5895 23 -0.841469
6916 23 -1.63212
6918 23 -1.67545
7714 23 -0.822864
24 24 11.4953
2008 24 -3.21654
2009 24 0.351044
4015 24 -3.24908
5522 24 0.368165
5896 24 -0.891638
6409 24 -1.94778
7175 24 -1.99741
7620 24 -0.910475
25 25 11.0025
2009 25 0.334292
2010 25 -3.06061
4012 25 0.317907
4014 25 -3.09161
5896 25 -1.88841
6408 25 -0.876394
6409 25 -0.895308
7363 25 -1.84078
26 26 10.872
2010 26 -3.02964
2011 26 0.304587
4013 26 0.28891
5018 26 -2.99869
5896 26 -0.872961
6408 26 -1.83059
6919 26 -1.87769
7492 26 -0.854444
27 27 11.3584
2008 27 -3.18404
2011 27 0.320619
5019 27 -3.15158
5523 27 0.337007
5896 27 -1.93676
6919 27 -0.868916
7175 27 -0.887345
7747 27 -1.98585
28 28 11.2604
2012 28 0.394703
2013 28 -3.18474
4009 28 0.376873
5513 28 -3.21581
5897 28 -1.90911
6406 28 -0.920314
7170 28 -0.940041
7618 28 -1.8604
29 29 11.1319
2013 29 -3.15368
2014 29 0.364336
4008 29 0.347233
4014 29 -3.12263
5897 29 -0.917671
6406 29 -1.85071
6409 29 -1.89888
7363 29 -0.898354
30 30 11.6314
2014 30 0.381819
2015 30 -3.31427
4015 30 -3.28166
