10321
1465 1465
0 0 9.03063
112 0 -2.40859
113 0 0.235336
233 0 -2.50661
322 0 -1.51894
354 0 -0.854131
453 0 0.181571
482 0 -0.777897
497 0 -1.3598
1 1 10.8388
113 1 0.295018
114 1 -2.9675
232 1 -3.08845
234 1 0.360667
322 1 -0.850101
354 1 -1.72479
355 1 -1.91257
402 1 -0.926585
2 2 10.3249
114 2 -2.84685
115 2 0.18707
235 2 0.241689
294 2 -2.72668
322 2 -1.68774
355 2 -0.836517
387 2 -0.766193
410 2 -1.86707
3 3 8.61146
112 3 -2.31005
115 3 0.137704
295 3 -2.21119
322 3 -0.77646
387 3 -1.48532
452 3 0.0935604
482 3 -1.33408
504 3 -0.705638
4 4 12.2736
116 4 0.36657
117 4 -3.46457
235 4 0.301544
293 4 -3.32068
323 4 -0.88141
355 4 -2.11203
386 4 -2.3243
410 4 -0.813447
5 5 12.8904
117 5 -3.60981
118 5 0.509841
234 5 0.432288
236 5 -3.75627
323 5 -2.38365
355 5 -0.909113
356 5 -0.983919
402 5 -2.16241
6 6 15.2199
118 6 0.593229
119 6 -4.34371
237 6 -4.51832
297 6 0.6823
323 6 -0.950946
356 6 -2.68489
388 6 -2.94536
411 6 -1.0219
7 7 14.4918
116 7 0.436648
119 7 -4.1713
292 7 -4.0012
296 7 0.511596
323 7 -2.61906
386 7 -0.843501
388 7 -0.90699
418 7 -2.87014
8 8 14.1027
120 8 0.815576
121 8 -4.20162
239 8 0.710845
324 8 -2.49402
357 8 -1.1033
443 8 -4.35161
477 8 -1.19313
494 8 -2.25378
9 9 13.5003
121 9 -4.0523
122 9 0.659814
236 9 -3.90381
238 9 0.569052
324 9 -1.08798
356 9 -2.44009
357 9 -2.20955
402 9 -1.0059
10 10 15.9512
122 10 0.757236
123 10 -4.87372
237 10 -4.69503
298 10 0.861187
324 10 -2.74863
356 10 -1.06083
389 10 -1.13969
411 10 -3.01896
11 11 16.6856
120 11 0.927829
123 11 -5.0543
299 11 1.0475
324 11 -1.17273
389 11 -3.09131
444 11 -5.23665
477 11 -2.81061
503 11 -1.26
12 12 9.42429
124 12 -2.7004
125 12 0.33719
233 12 -2.60395
325 12 -0.930553
354 12 -1.54772
454 12 0.273292
483 12 -1.38053
497 12 -0.848513
13 13 11.3361
125 13 0.407743
126 13 -3.33069
232 13 -3.20957
238 13 0.485021
325 13 -1.75764
354 13 -0.933762
357 13 -1.01682
402 13 -1.9541
14 14 11.8162
126 14 -3.45163
127 14 0.524106
239 14 0.613689
325 14 -1.0166
357 14 -1.99207
442 14 -3.57226
476 14 -1.78662
494 14 -1.1067
15 15 9.79145
124 15 -2.79579
127 15 0.442051
325 15 -1.57208
441 15 -2.88992
455 15 0.367436
476 15 -1.00513
483 15 -0.916837
506 15 -1.39662
16 16 22.9137
128 16 1.44899
129 16 -7.1065
241 16 1.59596
326 16 -1.24093
358 16 -4.63719
446 16 -7.36288
478 16 -4.25383
495 16 -1.31496
17 17 21.887
129 17 -6.85433
130 17 1.20996
240 17 1.3374
242 17 -6.60643
326 17 -4.14844
358 17 -1.16509
359 17 -1.10058
403 17 -4.52042
18 18 18.7302
130 18 1.08785
131 18 -5.80428
243 18 -5.59247
298 18 0.971477
326 18 -1.16717
359 18 -3.70629
389 18 -3.38929
411 18 -1.09406
19 19 19.606
128 19 1.30835
131 19 -6.01911
299 19 1.17442
326 19 -3.79959
389 19 -1.2203
445 19 -6.2369
478 19 -1.30241
503 19 -3.47164
20 20 17.8686
132 20 -5.17827
133 20 0.876544
243 20 -5.38377
297 20 0.776834
327 20 -3.61325
359 20 -1.03581
388 20 -0.971182
411 20 -3.30656
21 21 20.8868
133 21 0.981063
134 21 -6.12366
242 21 -6.36285
244 21 1.08994
327 21 -0.964881
359 21 -4.04431
360 21 -4.40575
403 21 -1.0204
22 22 19.9128
134 22 -5.88889
135 22 0.762825
245 22 0.854015
301 22 -5.65861
327 22 -3.94119
360 22 -0.881105
390 22 -0.834111
412 22 -4.29291
23 23 17.0213
132 23 -4.97604
135 23 0.675045
296 23 0.591169
300 23 -4.77715
327 23 -0.908627
388 23 -3.22314
390 23 -3.52016
418 23 -0.852016
24 24 24.3351
136 24 1.31847
137 24 -7.19136
244 24 1.20262
246 24 -7.46708
328 24 -5.34478
360 24 -0.926471
361 24 -0.969711
403 24 -4.91816
25 25 23.2282
137 25 -6.92133
138 25 1.04415
245 25 0.948024
302 25 -6.65703
328 25 -0.818488
360 25 -4.79341
391 25 -5.21065
