17097
1465 1465
0 0 2.79637
24 0 0.0343101
25 0 -0.187835
53 0 0.0272459
66 0 -0.0105689
74 0 -0.0406903
98 0 -0.178377
113 0 -0.0358659
120 0 -0.0116497
323 0 0.0015713
324 0 -0.898271
325 0 0.00401993
326 0 -0.884702
427 0 0.0393704
428 0 0.142658
429 0 0.0972734
430 0 0.216479
489 0 0.155285
490 0 0.0417889
567 0 0.100489
568 0 0.198365
593 0 -0.59766
594 0 -0.17481
595 0 -0.629166
596 0 -0.185922
1 1 2.94196
25 1 -0.197575
26 1 0.0454074
52 1 0.0382683
54 1 -0.207626
66 1 -0.0433509
74 1 -0.00634113
75 1 -0.0050151
82 1 -0.0490041
327 1 -0.970974
328 1 0.0449028
329 1 -0.983948
330 1 0.044189
429 1 0.233857
430 1 0.084739
431 1 0.170416
432 1 0.0146508
487 1 0.184994
488 1 0.0174851
491 1 0.255198
492 1 0.0806467
597 1 -0.100929
598 1 -0.721441
599 1 -0.0872526
600 1 -0.758576
2 2 2.97999
26 2 0.0524063
27 2 -0.214169
55 2 -0.224135
66 2 -0.00933276
75 2 -0.0463652
94 2 0.0592776
110 2 -0.0411398
119 2 -0.00794098
331 2 -1.05349
332 2 0.103445
333 2 -1.03925
334 2 0.103397
431 2 0.0256886
432 2 0.17082
433 2 0.101157
434 2 0.229349
493 2 0.249497
494 2 0.0970236
558 2 0.157723
559 2 0.0225732
601 2 -0.684852
602 2 -0.149046
603 2 -0.71908
604 2 -0.134759
3 3 2.84095
24 3 0.0412507
27 3 -0.204487
66 3 -0.0383385
93 3 0.0480776
99 3 -0.195065
110 3 -0.0134024
113 3 -0.0145605
122 3 -0.0338425
335 3 0.0589556
336 3 -0.95435
337 3 0.0617804
338 3 -0.969035
427 3 0.142233
428 3 0.0496943
433 3 0.211937
434 3 0.113319
556 3 0.130811
557 3 0.0469903
569 3 0.116636
570 3 0.194674
605 3 -0.23261
606 3 -0.59362
607 3 -0.220757
608 3 -0.564349
4 4 3.16381
28 4 -0.245045
29 4 0.0623325
55 4 -0.234416
67 4 -0.05591
75 4 -0.00352226
95 4 0.0693018
111 4 -0.00186225
119 4 -0.049733
339 4 -1.14499
340 4 0.137467
341 4 -1.13149
342 4 0.141077
435 4 0.293467
436 4 0.0786504
437 4 0.205714
438 4 -0.000299173
493 4 0.0837545
494 4 0.269648
560 4 0.190345
561 4 -0.00385828
609 4 -0.0389811
610 4 -0.867682
611 4 -0.0560771
612 4 -0.826995
5 5 3.13717
29 5 0.0552139
30 5 -0.228815
54 5 -0.218025
56 5 0.0479297
67 5 0.00122341
75 5 -0.0522657
76 5 -0.0590175
82 5 -0.000387307
343 5 0.0806308
344 5 -1.07743
345 5 0.0759301
346 5 -1.06544
437 5 -0.0123003
438 5 0.204482
439 5 0.0617107
440 5 0.301078
491 5 0.0668602
492 5 0.275559
495 5 -0.00901848
496 5 0.221744
613 5 -0.869171
614 5 0.0111604
615 5 -0.913761
616 5 -0.00550842
6 6 3.16464
31 6 -0.198774
32 6 0.0248712
58 6 -0.187426
68 6 0.0084699
77 6 -0.0595261
86 6 0.0166897
105 6 -0.0680248
116 6 0.00697949
349 6 -0.946544
350 6 -0.060209
351 6 -0.954016
352 6 -0.0520999
442 6 0.0241873
443 6 0.327866
444 6 -0.0326589
445 6 0.242452
500 6 0.297146
501 6 0.0295344
539 6 -0.030162
540 6 0.265432
621 6 -1.0476
622 6 0.128412
623 6 -0.99116
624 6 0.112854
7 7 3.13506
32 7 0.0327837
33 7 -0.213323
56 7 0.0404606
57 7 -0.202304
68 7 -0.0629659
