3028
220 220
0 0 2.78006
1 0 -0.129388
2 0 -0.0504897
3 0 0.102322
5 0 -0.0857565
6 0 -0.0430397
7 0 -0.0142203
10 0 -0.00374013
16 0 -0.0873751
17 0 0.151857
20 0 -0.0573958
21 0 0.0130088
22 0 -0.139015
23 0 0.0469035
28 0 -0.104403
29 0 0.0382894
34 0 -0.0389143
35 0 0.00830995
36 0 0.275646
37 0 -0.672942
38 0 -0.68007
39 0 0.291794
40 0 -0.0440011
41 0 -0.044726
48 0 -0.371098
49 0 0.0904315
50 0 -0.0182659
51 0 0.097387
52 0 -0.856709
53 0 0.319546
54 0 -0.11351
55 0 0.297463
64 0 0.382948
65 0 -0.623021
66 0 -0.0450638
67 0 -0.0448934
68 0 -0.970329
69 0 0.542714
82 0 -0.035619
83 0 -0.0350967
146 0 0.00205473
147 0 0.00254904
149 0 0.00327752
0 1 -0.129388
1 1 4.24446
2 1 -0.0674882
4 1 0.181564
5 1 -0.0860634
8 1 0.0128721
9 1 -0.0391666
13 1 -0.0560933
18 1 -0.250242
19 1 0.345549
24 1 -0.392646
25 1 0.140929
26 1 0.0349575
27 1 -0.0411657
30 1 -0.063417
31 1 0.124131
32 1 -0.363798
33 1 0.135123
38 1 -0.0443329
39 1 -0.0440557
40 1 0.413562
41 1 -1.17354
42 1 -1.2015
43 1 0.431851
56 1 -0.473094
57 1 1.26698
58 1 -3.34959
59 1 1.24716
60 1 0.225751
61 1 -0.370569
62 1 0.741686
63 1 -0.506223
64 1 -0.0451184
65 1 -0.0445003
66 1 0.383978
67 1 -0.625136
68 1 0.544774
69 1 -0.973553
80 1 -0.0362977
81 1 -0.0359247
146 1 0.00288445
148 1 0.00154458
149 1 0.00410724
0 2 -0.0504897
1 2 -0.0674882
2 2 3.44911
3 2 -0.0124861
4 2 0.00874069
9 2 0.0443911
10 2 -0.0647198
15 2 -0.181609
16 2 0.0319048
17 2 -0.0880018
18 2 -0.047848
19 2 0.0928355
20 2 0.0428329
21 2 -0.132239
24 2 -0.0263605
25 2 0.00492819
32 2 -0.118994
33 2 0.090802
34 2 -0.807483
35 2 0.499734
38 2 0.296643
39 2 -0.745664
40 2 -1.20934
41 2 0.429102
48 2 0.25819
49 2 -0.097292
50 2 0.286652
51 2 -0.777101
56 2 -0.260359
57 2 0.168638
58 2 -0.369188
59 2 0.489373
68 2 -0.0348682
69 2 -0.0353159
84 2 0.813386
85 2 -1.36963
86 2 -0.102282
87 2 -0.0982527
96 2 -0.0445207
97 2 -0.0409395
149 2 0.00276923
150 2 0.018333
157 2 0.00855328
0 3 0.102322
2 3 -0.0124861
3 3 2.81255
6 3 -0.00205373
7 3 -0.011436
10 3 -0.0259334
16 3 0.262402
17 3 -0.141537
20 3 -0.903979
21 3 0.23443
22 3 -0.87493
23 3 0.223736
28 3 -0.00129092
29 3 -0.00971689
34 3 0.0396612
35 3 -0.112531
36 3 0.00868669
37 3 -0.0520283
38 3 -0.137183
39 3 0.0454211
44 3 0.267157
45 3 -0.1238
48 3 0.390946
49 3 -1.07366
50 3 0.375793
51 3 -0.136777
52 3 0.0516784
53 3 -0.208428
54 3 0.00334849
55 3 0.00876407
98 3 -0.14294
99 3 0.0549803
104 3 -0.0115558
105 3 -0.00382393
106 3 0.00879004
107 3 -0.179905
108 3 0.00103539
109 3 0.0220668
110 3 0.427324
111 3 -1.18467
112 3 0.458193
113 3 -0.169197
1 4 0.181564
2 4 0.00874069
4 4 4.10867
8 4 -0.0256847
9 4 -0.0468485
13 4 -0.0482886
18 4 0.319312
19 4 -0.134557
24 4 -1.38359
25 4 0.35563
26 4 -1.37824
27 4 0.371122
30 4 -0.319484
31 4 0.129487
32 4 -0.0380546
33 4 0.0566305
40 4 -0.0310316
41 4 0.0248567
42 4 -0.408999
43 4 0.152616
46 4 0.373877
47 4 -0.212808
56 4 -0.249195
57 4 0.357532
58 4 -0.279806
59 4 0.149765
60 4 0.952412
61 4 -2.50342
62 4 1.00704
63 4 -0.391888
100 4 -0.0332094
101 4 0.0610274
102 4 -0.238533
103 4 0.0882843
114 4 0.831117
115 4 -2.20469
116 4 0.811157
117 4 -0.306824
118 4 -0.169695
119 4 0.294908
120 4 -0.256113
121 4 0.119181
0 5 -0.0857565
1 5 -0.0860634
5 5 3.00283
6 5 -0.129567
11 5 -0.0861657
12 5 -0.0864726
13 5 -0.130181
36 5 -0.0445478
37 5 -0.0444571
42 5 -0.0451558
43 5 -0.0456942
64 5 -0.627455
65 5 0.38578
66 5 -0.626345
67 5 0.384751
68 5 -0.0351448
69 5 -0.0355924
70 5 -0.624865
71 5 0.383377
72 5 -0.625975
73 5 0.384407
76 5 -0.0446594
77 5 -0.0451655
78 5 -0.0458058
79 5 -0.0458643
80 5 0.542886
81 5 -0.971895
82 5 -0.974115
83 5 0.544945
92 5 -0.0364125
93 5 -0.0359649
146 5 0.00320588
147 5 0.00367962
148 5 0.00184543
153 5 0.0015755
154 5 0.00103024
155 5 0.00286443
0 6 -0.0430397
3 6 -0.00205373
5 6 -0.129567
6 6 3.04639
7 6 -0.0431925
11 6 -0.129118
14 6 -0.127146
16 6 0.00344999
17 6 -0.029088
22 6 0.00582321
23 6 -0.0381454
28 6 -0.634697
29 6 0.357702
36 6 -0.606779
37 6 0.267832
52 6 0.0513936
53 6 0.00261249
54 6 0.0360373
55 6 -0.250427
64 6 -0.0450064
65 6 -0.0443934
72 6 -0.045118
73 6 -0.0451018
74 6 -0.933656
75 6 0.583061
76 6 -0.960232
77 6 0.551843
82 6 0.542542
83 6 -0.970353
88 6 -0.0675403
89 6 -0.0687341
90 6 -0.0519345
91 6 -0.05335
147 6 0.00271161
151 6 0.0104467
152 6 0.00477059
155 6 0.00189642
0 7 -0.0142203
3 7 -0.011436
6 7 -0.0431925
7 7 3.16012
14 7 0.00606628
16 7 -0.131756
17 7 0.0469155
22 7 0.189603
23 7 -0.769415
28 7 0.28965
29 7 -0.615471
36 7 -0.148898
37 7 0.0508392
44 7 -0.00105853
45 7 -0.00927699
52 7 -0.160266
53 7 0.435856
54 7 -1.21562
55 7 0.446547
74 7 -0.0318179
75 7 -0.0309631
88 7 0.089581
89 7 0.0721629
98 7 -0.584524
99 7 0.343574
110 7 -0.0499693
111 7 -0.0417066
112 7 0.0459461
113 7 -0.0603391
126 7 -1.30335
127 7 0.714542
128 7 -0.0304051
129 7 -0.0282755
151 7 0.00673921
159 7 0.0108152
170 7 0.0159494
1 8 0.0128721
4 8 -0.0256847
8 8 3.77512
12 8 -0.0576498
13 8 0.0371113
18 8 0.0770571
19 8 -0.0503624
26 8 0.31077
27 8 -1.29273
30 8 -0.304125
31 8 0.165501
42 8 -0.0485537
43 8 0.0638631
46 8 -0.285441
47 8 0.105386
60 8 0.593075
61 8 -0.348146
62 8 0.204393
63 8 -0.415149
78 8 -0.0300521
79 8 -0.0301399
94 8 0.282569
95 8 -0.39463
100 8 0.131236
101 8 -0.229513
118 8 -0.367632
119 8 0.973296
120 8 -2.62088
121 8 0.987564
134 8 -0.0490262
135 8 -0.0495705
136 8 -1.31834
137 8 0.706309
156 8 0.0021464
162 8 0.00122123
175 8 9.76481e-05
1 9 -0.0391666
2 9 0.0443911
4 9 -0.0468485
9 9 3.5288
15 9 -0.0670957
18 9 -0.263428
19 9 0.105776
24 9 0.399307
25 9 -1.48397
32 9 0.140992
33 9 -0.174511
40 9 -0.356301
41 9 0.129471
46 9 0.0434623
47 9 -0.0245757
56 9 -2.19106
57 9 0.817085
58 9 -0.333276
59 9 0.874441
84 9 -0.0319306
85 9 -0.0324114
96 9 -0.515502
97 9 0.33938
102 9 -0.142396
103 9 0.115532
114 9 0.0863267
115 9 -0.1785
116 9 0.131152
117 9 -0.0987432
138 9 0.493002
139 9 -0.856277
140 9 -0.0348025
141 9 -0.0323073
157 9 0.0143502
163 9 0.0115989
176 9 0.00439887
0 10 -0.00374013
2 10 -0.0647198
3 10 -0.0259334
10 10 3.79289
15 10 0.0837782
16 10 -0.0198114
17 10 0.00358825
20 10 0.262685
21 10 -1.01156
34 10 0.389212
35 10 -0.803401
38 10 0.0153943
39 10 -0.0698428
44 10 -0.122331
45 10 0.0468071
48 10 -0.0108803
