825
103 103
0 0 3.28436
1 0 0.243728
2 0 0.0832557
3 0 -0.209321
5 0 0.160782
6 0 0.0715559
7 0 -0.0446235
10 0 -0.00621396
14 0 -0.00827435
18 0 0.0851009
19 0 0.227437
22 0 0.167942
25 0 0.037599
26 0 -0.715258
27 0 -0.7422
28 0 -0.013829
32 0 -0.164419
33 0 -0.633624
36 0 -0.662814
37 0 -0.0101069
38 0 -0.997222
45 0 -0.0115978
0 1 0.243728
1 1 4.74416
2 1 0.122693
4 1 -0.345183
5 1 0.161823
8 1 0.0569296
9 1 -0.131564
13 1 0.107724
15 1 0.0142049
20 1 0.65219
21 1 -0.108234
23 1 -0.25341
24 1 0.571259
27 1 -0.0152455
28 1 -1.26516
29 1 -1.31146
34 1 -2.46307
35 1 0.94008
36 1 -0.0115234
37 1 -0.665565
38 1 -1.00272
44 1 -0.00743115
0 2 0.0832557
1 2 0.122693
2 2 4.21711
3 2 -0.0377575
4 2 0.0411816
9 2 -0.0915015
10 2 0.105894
14 2 0.136657
15 2 -0.197737
17 2 0.334508
18 2 0.213421
20 2 -0.0478984
24 2 -0.306257
25 2 -0.954023
27 2 -0.776263
28 2 -1.27955
32 2 -0.55412
34 2 0.683888
38 2 -0.0129613
46 2 -1.44649
47 2 -0.0692351
52 2 -0.0392596
0 3 -0.209321
2 3 -0.0377575
3 3 3.27501
6 3 -0.000736222
7 3 -0.00202647
10 3 0.0181025
14 3 0.0930598
18 3 -0.955702
19 3 -0.909661
22 3 -0.0031452
25 3 0.164253
26 3 0.0666895
27 3 0.22146
30 3 0.0788234
32 3 -0.742981
33 3 -0.0318961
53 3 0.235815
56 3 -0.0169814
57 3 0.0275059
58 3 -0.915111
1 4 -0.345183
2 4 0.0411816
4 4 4.57453
8 4 0.0365336
9 4 0.0745158
13 4 -0.16268
15 4 -0.0485829
20 4 -1.48736
21 4 -1.49807
23 4 0.557796
24 4 -0.152671
28 4 -0.0706487
29 4 0.704003
31 4 0.101178
34 4 0.599999
35 4 -2.06613
54 4 -0.133449
55 4 0.372143
59 4 -1.61669
60 4 0.466038
0 5 0.160782
1 5 0.161823
5 5 3.58188
6 5 0.244335
11 5 0.16217
12 5 0.163212
13 5 0.246418
26 5 -0.013528
29 5 -0.00794479
36 5 -0.670377
37 5 -0.667627
38 5 -0.0120722
39 5 -0.66396
40 5 -0.66671
42 5 -0.0110465
43 5 -0.00546338
44 5 -0.99768
45 5 -1.00318
50 5 -0.00710935
0 6 0.0715559
3 6 -0.000736222
5 6 0.244335
6 6 3.66313
7 6 0.0725861
11 6 0.243036
14 6 0.021548
16 6 0.236288
19 6 0.0514344
22 6 -0.741776
26 6 -0.677036
33 6 -0.06193
36 6 -0.0118754
40 6 -0.00939396
41 6 -1.00474
42 6 -0.99666
45 6 -0.996763
48 6 -0.038973
49 6 -0.0199122
0 7 -0.0446235
3 7 -0.00202647
6 7 0.0725861
7 7 3.7939
14 7 0.199667
16 7 -0.0205842
19 7 -0.843575
22 7 -0.686433
26 7 0.240823
30 7 -0.0343969
33 7 -0.859379
41 7 -0.0326433
48 7 0.00804739
53 7 -0.713327
58 7 0.14159
63 7 -1.3388
64 7 -0.0450504
1 8 0.0569296
4 8 0.0365336
8 8 4.23677
12 8 0.108841
13 8 -0.0613682
15 8 -0.195118
21 8 -1.42489
23 8 -0.513097
29 8 -0.142554
31 8 0.448774
35 8 0.84694
43 8 -0.00685059
51 8 -0.447814
54 8 -0.394835
60 8 -1.91876
67 8 -0.00409637
68 8 -1.33352
1 9 -0.131564
2 9 -0.0915015
4 9 0.0745158
9 9 4.12854
15 9 0.451913
17 9 0.119376
20 9 -1.55913
24 9 -0.373296
28 9 0.607751
31 9 -0.102987
34 9 -1.77009
46 9 -0.0491559
52 9 -0.576791
55 9 -0.305481
59 9 0.312141
69 9 -0.895039
70 9 -0.0407812
0 10 -0.00621396
2 10 0.105894
3 10 0.0181025
10 10 4.71436
14 10 0.0124758
17 10 -0.175974
18 10 -1.01666
25 10 -0.869817
27 10 0.0980342
30 10 0.196085
32 10 -0.127302
46 10 -0.0561036
47 10 0.58302
56 10 -0.903749
57 10 -0.811591
61 10 -0.0747142
62 10 -1.99988
5 11 0.16217
6 11 0.243036
11 11 3.69184
12 11 0.246505
16 11 0.101028
39 11 -0.00703278
40 11 -0.666481
41 11 -0.0223288
42 11 -1.00442
45 11 -0.0110051
49 11 -0.452971
50 11 -0.997222
65 11 -0.0225241
66 11 -0.671303
