171817
22753 22753
0 0 2.93821
1984 0 -0.786605
1985 0 0.0565448
4001 0 -0.790843
5890 0 -0.46336
6402 0 -0.273091
7957 0 0.0535015
8074 0 -0.273694
8133 0 -0.45812
1 1 2.95243
1985 1 0.0595695
1986 1 -0.796183
4000 1 -0.800416
4002 1 0.0625753
5890 1 -0.268907
6402 1 -0.466404
6403 1 -0.47175
7362 1 -0.268288
2 2 2.94728
1986 2 -0.791959
1987 2 0.0523962
4003 2 0.0553968
5010 2 -0.787743
5890 2 -0.46868
6403 2 -0.264707
6915 2 -0.26532
7490 2 -0.474081
3 3 2.93298
1984 3 -0.782376
1987 3 0.0493765
5011 3 -0.778155
5890 3 -0.269515
6915 3 -0.465666
7956 3 0.0463379
8074 3 -0.460372
8162 3 -0.270112
4 4 2.96219
1988 4 0.0613397
1989 4 -0.801619
4003 4 0.058378
5009 4 -0.797408
5891 4 -0.25986
6403 4 -0.477178
6914 4 -0.48269
7490 4 -0.26049
5 5 2.96726
1989 5 -0.805838
1990 5 0.0685292
4002 5 0.0655619
4004 5 -0.810066
5891 5 -0.480332
6403 5 -0.264082
6404 5 -0.263446
7362 5 -0.474877
6 6 2.98272
1990 6 0.0714768
1991 6 -0.815571
4005 6 -0.819792
5013 6 0.0744045
5891 6 -0.259218
6404 6 -0.483543
6916 6 -0.489111
7491 6 -0.258565
7 7 2.97774
1988 7 0.0642814
1991 7 -0.811357
5008 7 -0.807153
5012 7 0.0672031
5891 7 -0.485872
6914 7 -0.25562
6916 7 -0.254973
7714 7 -0.491499
8 8 2.97822
1992 8 0.0828072
1993 8 -0.822799
4007 8 0.0798294
5517 8 -0.827059
5892 8 -0.475871
6405 8 -0.271216
7172 8 -0.270568
7619 8 -0.470524
9 9 2.97261
1993 9 -0.818546
1994 9 0.0756847
4004 9 -0.814302
4006 9 0.0727121
5892 9 -0.267016
6404 9 -0.478059
6405 9 -0.472659
7362 9 -0.267657
10 10 2.98798
1994 10 0.0786379
1995 10 -0.828262
4005 10 -0.824023
5014 10 0.0815714
5892 10 -0.481299
6404 10 -0.262799
6917 10 -0.26214
7491 10 -0.48681
11 11 2.99351
1992 11 0.0857657
1995 11 -0.832509
5015 11 0.0887048
5516 11 -0.836765
5892 11 -0.266363
6917 11 -0.484594
7172 11 -0.479138
7746 11 -0.265698
12 12 2.9437
1996 12 -0.799343
1997 12 0.0636801
4001 12 -0.795089
5893 12 -0.276651
6402 12 -0.461138
7958 12 0.0606322
8075 12 -0.45595
8133 12 -0.27726
13 13 2.95785
1997 13 0.0667095
1998 13 -0.808907
4000 13 -0.804658
4006 13 0.0697203
5893 13 -0.464211
6402 13 -0.272477
6405 13 -0.271852
7362 13 -0.469504
14 14 2.96354
1998 14 -0.813165
1999 14 0.0738172
4007 14 0.0768327
5518 14 -0.81743
5893 14 -0.276031
6405 14 -0.46734
7173 14 -0.4621
7619 14 -0.2754
15 15 2.94946
1996 15 -0.803605
1999 15 0.0707832
5519 15 -0.807875
5893 15 -0.458997
7173 15 -0.280195
7959 15 0.067731
8075 15 -0.280809
8177 15 -0.45386
16 16 3.02598
2000 16 0.0974027
2001 16 -0.852168
4009 16 0.100261
5514 16 -0.856412
5894 16 -0.256537
6406 16 -0.50264
7171 16 -0.496953
7618 16 -0.255839
17 17 3.02064
2001 17 -0.847933
2002 17 0.0902512
4008 17 0.0931034
4010 17 -0.843706
5894 17 -0.499172
6406 17 -0.252269
6407 17 -0.252962
7363 17 -0.504917
18 18 3.00399
2002 18 0.0873784
2003 18 -0.838057
4011 18 -0.833824
5014 18 0.084485
5894 18 -0.257225
6407 18 -0.495761
6917 18 -0.490134
7491 18 -0.257901
19 19 3.00942
2000 19 0.0945235
2003 19 -0.842298
5015 19 0.0916242
5515 19 -0.846548
5894 19 -0.493515
6917 19 -0.26147
7171 19 -0.260789
7746 19 -0.487946
20 20 2.99882
2004 20 -0.825384
2005 20 0.0801991
4011 20 -0.829599
5013 20 0.077312
5895 20 -0.498092
6407 20 -0.253644
6916 20 -0.254314
7491 20 -0.492407
21 21 3.01558
2005 21 0.0830655
2006 21 -0.835279
4010 21 -0.839488
4012 21 0.0859108
5895 21 -0.249369
6407 21 -0.501476
6408 21 -0.507281
7363 21 -0.248682
22 22 3.01081
2006 22 -0.831079
2007 22 0.0758444
4013 22 0.0786828
5017 22 -0.826888
5895 22 -0.503868
6408 22 -0.245077
6918 22 -0.245759
7492 22 -0.509736
23 23 2.99394
2004 23 -0.821177
2007 23 0.0729848
5012 23 0.0701043
5016 23 -0.816978
5895 23 -0.250046
6916 23 -0.494767
6918 23 -0.500512
7714 23 -0.25071
24 24 3.05115
2008 24 -0.855327
