3937
381 381
0 0 2.92967
4 0 0.0310663
5 0 -0.217156
10 0 -0.0454894
15 0 0.0441283
17 0 -0.196439
23 0 -0.00776349
24 0 -0.01051
26 0 -0.0354472
73 0 0.0634274
74 0 -0.942979
75 0 0.0657775
76 0 -0.970808
93 0 0.16806
94 0 0.0339021
95 0 0.241306
96 0 0.0937165
126 0 0.142095
127 0 0.0281514
131 0 0.1014
132 0 0.20328
143 0 -0.171584
144 0 -0.685865
145 0 -0.146176
146 0 -0.620207
1 1 2.87431
4 1 0.0172935
6 1 -0.183616
10 1 -0.00179129
12 1 0.00270885
16 1 -0.162948
20 1 -0.0525911
24 1 -0.0405434
55 1 -0.0041183
79 1 -0.0604245
80 1 -0.837509
81 1 -0.0609487
82 1 -0.815712
93 1 0.0116666
94 1 0.170249
98 1 0.0600291
99 1 0.258982
117 1 0.01597
118 1 0.203053
129 1 0.0673312
130 1 0.215444
151 1 -0.705803
152 1 -0.0461465
153 1 -0.784713
154 1 -0.0683807
2 2 5.04186
7 2 -0.332965
8 2 0.066717
11 2 0.0362424
14 2 0.0867679
18 2 -0.368899
22 2 -0.113073
25 2 -0.150677
26 2 0.0437243
84 2 -1.69526
85 2 0.128879
86 2 -1.70216
87 2 0.0433994
101 2 -0.0421599
102 2 0.559109
103 2 -0.166547
104 2 0.556485
123 2 -0.177713
124 2 0.459202
133 2 -0.0703296
134 2 0.695761
157 2 -1.94772
158 2 0.595047
159 2 -2.19572
160 2 0.672916
3 3 5.67902
8 3 0.0434408
9 3 -0.314453
11 3 -0.132616
13 3 0.0152736
19 3 -0.359903
21 3 0.0513115
25 3 0.0597769
72 3 -0.192075
88 3 -1.70179
89 3 -0.0816873
90 3 -1.65405
91 3 -0.219962
103 3 0.556735
104 3 -0.224223
105 3 0.638274
106 3 -0.103006
121 3 -0.216088
122 3 0.716368
135 3 -0.139717
136 3 0.84386
161 3 0.838059
162 3 -2.31764
163 3 0.927131
164 3 -2.7032
0 4 0.0310663
1 4 0.0172935
4 4 2.89076
5 4 -0.00492583
6 4 -0.0486484
10 4 -0.199982
16 4 -0.00747178
17 4 -0.0377343
24 4 -0.179335
73 4 0.154987
74 4 -0.902841
75 4 0.0203704
79 4 0.0254602
80 4 -0.877678
81 4 0.183938
93 4 0.004018
94 4 0.00287762
95 4 0.0773684
98 4 0.24856
130 4 0.084855
131 4 0.208146
143 4 -0.658244
144 4 -0.0983882
151 4 -0.122331
152 4 -0.729671
0 5 -0.217156
4 5 -0.00492583
5 5 3.10471
10 5 0.0402919
15 5 -0.0429365
23 5 0.0532921
27 5 -0.239122
31 5 -0.0548129
59 5 -0.0016366
74 5 0.0849377
75 5 0.108089
76 5 0.239333
77 5 0.103685
93 5 0.00868134
95 5 -1.02993
96 5 -1.05641
97 5 0.201241
109 5 0.0754058
110 5 0.284312
127 5 0.170968
128 5 0.00201171
144 5 -0.083305
145 5 -0.749549
147 5 -0.0525214
148 5 -0.827302
1 6 -0.183616
4 6 -0.0486484
6 6 3.07023
10 6 0.0264816
12 6 0.00171054
20 6 0.0117203
28 6 -0.205823
31 6 0.0046357
56 6 -0.0632076
78 6 -0.0294182
80 6 0.25415
81 6 -0.0202943
82 6 0.0500282
93 6 0.201917
97 6 -0.015463
98 6 -0.927922
99 6 -0.908612
111 6 0.306906
112 6 0.0405319
118 6 -0.010259
119 6 0.240913
149 6 -0.941654
150 6 0.05307
152 6 -0.846223
153 6 0.0247692
2 7 -0.332965
7 7 4.39011
8 7 -0.121445
11 7 0.0707617
14 7 0.0308262
22 7 0.08839
29 7 -0.302194
32 7 0.0246509
58 7 -0.093165
83 7 0.15524
84 7 -0.0284054
85 7 0.0972802
86 7 0.572735
100 7 -0.119936
101 7 -1.52851
102 7 -1.53527
103 7 0.446094
113 7 -0.00621769
114 7 0.468204
124 7 -0.130203
125 7 0.37391
155 7 0.407434
156 7 -1.5982
157 7 0.471692
158 7 -1.78508
2 8 0.066717
3 8 0.0434408
7 8 -0.121445
8 8 5.29067
9 8 0.0428701
11 8 -0.322187
18 8 0.0507626
19 8 -0.167597
25 8 -0.361871
85 8 0.501279
86 8 -1.6658
87 8 -0.198053
89 8 -0.188014
90 8 -1.68868
91 8 0.623041
101 8 0.592096
